state,SA3_code,SA3_name,year_start,year_close,age,num_registered,num_fully_immunised,num_not_fully_immunised,percent_fully_immunised,Remoteness ,State,Latitude,Longitude
VIC,20802,Glen Eira,2014,2015,5,1822,1696,126,93.1,,,,
VIC,20803,Kingston,2014,2015,5,1512,1388,124,91.8,,,,
VIC,20804,Stonnington - East,2014,2015,5,511,485,26,94.8,,,,
VIC,20901,Banyule,2014,2015,5,1623,1510,113,93.1,,,,
VIC,20902,Darebin - North,2014,2015,5,1064,983,81,92.4,,,,
VIC,20903,Nillumbik - Kinglake,2014,2015,5,881,804,77,91.2,,,,
VIC,20904,Whittlesea - Wallan,2014,2015,5,3079,2900,179,94.2,,,,
VIC,21001,Keilor,2014,2015,5,694,649,45,93.6,,,,
VIC,21002,Macedon Ranges,2014,2015,5,417,393,24,94.3,,,,
VIC,21003,Moreland - North,2014,2015,5,950,870,80,91.7,,,,
VIC,21004,Sunbury,2014,2015,5,559,534,25,95.4,,,,
VIC,21005,Tullamarine - Broadmeadows,2014,2015,5,2503,2350,153,93.9,,,,
VIC,21101,Knox,2014,2015,5,1887,1753,134,92.9,,,,
VIC,21102,Manningham - East,2014,2015,5,266,238,28,89.4,,,,
VIC,21103,Maroondah,2014,2015,5,1448,1345,103,92.9,,,,
VIC,21104,Whitehorse - East,2014,2015,5,749,705,44,94.1,,,,
VIC,21105,Yarra Ranges,2014,2015,5,1952,1786,166,91.5,,,,
VIC,21201,Cardinia,2014,2015,5,1517,1416,101,93.3,,,,
VIC,21202,Casey - North,2014,2015,5,1981,1827,154,92.3,,,,
VIC,21203,Casey - South,2014,2015,5,2700,2537,163,93.9,,,,
VIC,21204,Dandenong,2014,2015,5,2366,2102,264,88.8,,,,
VIC,21205,Monash,2014,2015,5,1913,1734,179,90.6,,,,
VIC,21301,Brimbank,2014,2015,5,2589,2392,197,92.4,,,,
VIC,21302,Hobsons Bay,2014,2015,5,1155,1074,81,93,,,,
VIC,21303,Maribyrnong,2014,2015,5,1103,1018,85,92.3,,,,
VIC,21304,Melton - Bacchus Marsh,2014,2015,5,2455,2297,158,93.6,,,,
VIC,21305,Wyndham,2014,2015,5,3960,3657,303,92.4,,,,
VIC,21401,Frankston,2014,2015,5,1876,1738,138,92.6,,,,
VIC,21402,Mornington Peninsula,2014,2015,5,1949,1800,149,92.4,,,,
VIC,21501,Grampians,2014,2015,5,701,672,29,95.9,,,,
VIC,21502,Mildura,2014,2015,5,735,677,58,92.1,,,,
VIC,21503,Murray River - Swan Hill,2014,2015,5,500,462,38,92.4,,,,
VIC,21601,Campaspe,2014,2015,5,480,458,22,95.4,,,,
VIC,21602,Moira,2014,2015,5,343,324,19,94.4,,,,
VIC,21603,Shepparton,2014,2015,5,948,876,72,92.4,,,,
VIC,21701,Glenelg - Southern Grampians,2014,2015,5,400,375,25,93.7,,,,
VIC,21702,Warrnambool - Otway Ranges,2014,2015,5,1169,1109,60,94.8,,,,
QLD,30101,Capalaba,2014,2015,5,949,882,67,92.9,,,,
QLD,30102,Cleveland - Stradbroke,2014,2015,5,1007,919,88,91.2,,,,
QLD,30103,Wynnum - Manly,2014,2015,5,1069,997,72,93.2,,,,
QLD,30201,Bald Hills - Everton Park,2014,2015,5,546,515,31,94.3,,,,
QLD,30202,Chermside,2014,2015,5,879,818,61,93.1,,,,
QLD,30203,Nundah,2014,2015,5,487,448,39,92.1,,,,
QLD,30204,Sandgate,2014,2015,5,740,687,53,92.8,,,,
QLD,30301,Carindale,2014,2015,5,681,636,45,93.4,,,,
QLD,30302,Holland Park - Yeronga,2014,2015,5,781,725,56,92.8,,,,
QLD,30303,Mt Gravatt,2014,2015,5,903,837,66,92.8,,,,
QLD,30304,Nathan,2014,2015,5,503,474,29,94.2,,,,
QLD,30305,Rocklea - Acacia Ridge,2014,2015,5,891,822,69,92.3,,,,
QLD,30306,Sunnybank,2014,2015,5,671,602,69,89.7,,,,
QLD,30401,Centenary,2014,2015,5,515,467,48,90.7,,,,
QLD,30402,Kenmore - Brookfield - Moggill,2014,2015,5,651,590,61,90.6,,,,
QLD,30403,Sherwood - Indooroopilly,2014,2015,5,498,448,50,90,,,,
QLD,30404,The Gap - Enoggera,2014,2015,5,722,679,43,94.1,,,,
QLD,30501,Brisbane Inner,2014,2015,5,420,363,57,86.3,,,,
QLD,30502,Brisbane Inner - East,2014,2015,5,546,500,46,91.6,,,,
QLD,30503,Brisbane Inner - North,2014,2015,5,854,806,48,94.4,,,,
QLD,30504,Brisbane Inner - West,2014,2015,5,701,649,52,92.6,,,,
QLD,30601,Cairns - North,2014,2015,5,749,695,54,92.8,,,,
QLD,30602,Cairns - South,2014,2015,5,1712,1614,98,94.3,,,,
QLD,30603,Innisfail - Cassowary Coast,2014,2015,5,463,433,30,93.6,,,,
QLD,30604,Port Douglas - Daintree,2014,2015,5,145,125,20,86.2,,,,
QLD,30605,Tablelands (East) - Kuranda,2014,2015,5,497,444,53,89.4,,,,
QLD,30701,Darling Downs (West) - Maranoa,2014,2015,5,710,672,38,94.7,,,,
QLD,30702,Darling Downs - East,2014,2015,5,632,588,44,93.1,,,,
QLD,30703,Granite Belt,2014,2015,5,515,472,43,91.6,,,,
QLD,30801,Central Highlands (Qld),2014,2015,5,612,570,42,93.1,,,,
QLD,30802,Gladstone - Biloela,2014,2015,5,1227,1116,111,90.9,,,,
QLD,30803,Rockhampton,2014,2015,5,1689,1585,104,93.9,,,,
QLD,30901,Broadbeach - Burleigh,2014,2015,5,731,656,75,89.8,,,,
QLD,30902,Coolangatta,2014,2015,5,667,603,64,90.4,,,,
QLD,30903,Gold Coast - North,2014,2015,5,690,637,53,92.4,,,,
QLD,30904,Gold Coast Hinterland,2014,2015,5,265,226,39,85.4,,,,
QLD,30905,Mudgeeraba - Tallebudgera,2014,2015,5,455,408,47,89.7,,,,
QLD,30906,Nerang,2014,2015,5,1024,923,101,90.1,,,,
QLD,30907,Ormeau - Oxenford,2014,2015,5,1952,1791,161,91.7,,,,
QLD,30908,Robina,2014,2015,5,596,546,50,91.6,,,,
QLD,30909,Southport,2014,2015,5,664,606,58,91.2,,,,
QLD,30910,Surfers Paradise,2014,2015,5,351,309,42,88,,,,
QLD,31001,Forest Lake - Oxley,2014,2015,5,1154,1057,97,91.5,,,,
QLD,31002,Ipswich Hinterland,2014,2015,5,826,781,45,94.6,,,,
QLD,31003,Ipswich Inner,2014,2015,5,1636,1554,82,95,,,,
QLD,31004,Springfield - Redbank,2014,2015,5,1592,1469,123,92.2,,,,
QLD,31101,Beaudesert,2014,2015,5,200,182,18,91,,,,
QLD,31102,Beenleigh,2014,2015,5,668,621,47,92.9,,,,
QLD,31103,Browns Plains,2014,2015,5,1459,1333,126,91.4,,,,
QLD,31104,Jimboomba,2014,2015,5,644,599,45,93,,,,
QLD,31105,Loganlea - Carbrook,2014,2015,5,949,889,60,93.7,,,,
QLD,31106,Springwood - Kingston,2014,2015,5,1413,1268,145,89.8,,,,
QLD,31201,Bowen Basin - North,2014,2015,5,606,566,40,93.3,,,,
QLD,31202,Mackay,2014,2015,5,1701,1592,109,93.6,,,,
QLD,31203,Whitsunday,2014,2015,5,297,282,15,94.9,,,,
QLD,31301,Bribie - Beachmere,2014,2015,5,349,324,25,92.7,,,,
QLD,31302,Caboolture,2014,2015,5,992,930,62,93.7,,,,
QLD,31303,Caboolture Hinterland,2014,2015,5,154,142,12,92.2,,,,
QLD,31304,Narangba - Burpengary,2014,2015,5,1018,955,63,93.8,,,,
QLD,31305,Redcliffe,2014,2015,5,745,683,62,91.7,,,,
QLD,31401,Hills District,2014,2015,5,1259,1179,80,93.7,,,,
QLD,31402,North Lakes,2014,2015,5,1112,1037,75,93.2,,,,
QLD,31403,Strathpine,2014,2015,5,635,603,32,94.9,,,,
QLD,31501,Far North,2014,2015,5,572,543,29,95,,,,
QLD,31502,Outback - North,2014,2015,5,577,525,52,91.1,,,,
QLD,31503,Outback - South,2014,2015,5,290,277,13,95.8,,,,
QLD,31601,Buderim,2014,2015,5,611,550,61,90,,,,
QLD,31602,Caloundra,2014,2015,5,960,883,77,92,,,,
QLD,31603,Maroochy,2014,2015,5,724,640,84,88.4,,,,
QLD,31604,Nambour - Pomona,2014,2015,5,801,685,116,85.5,,,,
QLD,31605,Noosa,2014,2015,5,461,397,64,86.1,,,,
QLD,31606,Sunshine Coast Hinterland,2014,2015,5,654,576,78,88.1,,,,
QLD,31701,Toowoomba,2014,2015,5,2080,1930,150,92.8,,,,
QLD,31801,Charters Towers - Ayr - Ingham,2014,2015,5,576,547,29,95,,,,
QLD,31802,Townsville,2014,2015,5,2643,2488,155,94.1,,,,
QLD,31901,Bundaberg,2014,2015,5,1103,1039,64,94.3,,,,
QLD,31902,Burnett,2014,2015,5,651,593,58,91.1,,,,
QLD,31903,Gympie - Cooloola,2014,2015,5,587,525,62,89.4,,,,
QLD,31904,Hervey Bay,2014,2015,5,672,629,43,93.6,,,,
QLD,31905,Maryborough,2014,2015,5,526,480,46,91.1,,,,
SA,40101,Adelaide City,2014,2015,5,102,80,22,78.4,,,,
SA,40102,Adelaide Hills,2014,2015,5,947,816,131,86.2,,,,
SA,40103,Burnside,2014,2015,5,455,410,45,90.1,,,,
SA,40104,Campbelltown (SA),2014,2015,5,579,521,58,90.1,,,,
SA,40105,Norwood - Payneham - St Peters,2014,2015,5,382,334,48,87.4,,,,
SA,40106,Prospect - Walkerville,2014,2015,5,345,309,36,89.7,,,,
SA,40107,Unley,2014,2015,5,413,369,44,89.4,,,,
SA,40201,Gawler - Two Wells,2014,2015,5,426,395,31,92.7,,,,
SA,40202,Playford,2014,2015,5,1519,1398,121,92,,,,
SA,40203,Port Adelaide - East,2014,2015,5,820,723,97,88.1,,,,
SA,40204,Salisbury,2014,2015,5,1868,1734,134,92.8,,,,
SA,40205,Tea Tree Gully,2014,2015,5,1161,1058,103,91.1,,,,
SA,40301,Holdfast Bay,2014,2015,5,318,286,32,89.7,,,,
SA,40302,Marion,2014,2015,5,950,867,83,91.3,,,,
SA,40303,Mitcham,2014,2015,5,738,663,75,89.8,,,,
SA,40304,Onkaparinga,2014,2015,5,2177,1976,201,90.7,,,,
SA,40401,Charles Sturt,2014,2015,5,1196,1072,124,89.6,,,,
SA,40402,Port Adelaide - West,2014,2015,5,685,620,65,90.4,,,,
SA,40403,West Torrens,2014,2015,5,636,568,68,89.4,,,,
SA,40501,Barossa,2014,2015,5,444,409,35,92.2,,,,
SA,40502,Lower North,2014,2015,5,254,237,17,93.5,,,,
SA,40503,Mid North,2014,2015,5,333,316,17,94.8,,,,
SA,40504,Yorke Peninsula,2014,2015,5,246,234,12,95.1,,,,
SA,40601,Eyre Peninsula and South West,2014,2015,5,790,718,72,90.9,,,,
SA,40602,Outback - North and East,2014,2015,5,386,357,29,92.5,,,,
SA,40701,Fleurieu - Kangaroo Island,2014,2015,5,499,458,41,91.8,,,,
SA,40702,Limestone Coast,2014,2015,5,825,778,47,94.3,,,,
SA,40703,Murray and Mallee,2014,2015,5,794,730,64,91.9,,,,
WA,50101,Augusta - Margaret River - Busselton,2014,2015,5,772,660,112,85.5,,,,
WA,50102,Bunbury,2014,2015,5,1525,1382,143,90.6,,,,
WA,50103,Manjimup,2014,2015,5,285,252,33,88.4,,,,
WA,50201,Mandurah,2014,2015,5,1246,1145,101,91.9,,,,
WA,50301,Cottesloe - Claremont,2014,2015,5,749,658,91,87.9,,,,
WA,50302,Perth City,2014,2015,5,1081,957,124,88.6,,,,
WA,50401,Bayswater - Bassendean,2014,2015,5,1006,922,84,91.7,,,,
WA,50402,Mundaring,2014,2015,5,512,432,80,84.5,,,,
WA,50403,Swan,2014,2015,5,1865,1699,166,91.1,,,,
WA,50501,Joondalup,2014,2015,5,2208,2003,205,90.7,,,,
WA,50502,Stirling,2014,2015,5,2369,2110,259,89.1,,,,
WA,50503,Wanneroo,2014,2015,5,3065,2827,238,92.2,,,,
WA,50601,Armadale,2014,2015,5,1183,1086,97,91.8,,,,
WA,50602,Belmont - Victoria Park,2014,2015,5,835,727,108,87.1,,,,
WA,50603,Canning,2014,2015,5,1270,1128,142,88.8,,,,
WA,50604,Gosnells,2014,2015,5,1775,1589,186,89.5,,,,
WA,50605,Kalamunda,2014,2015,5,786,703,83,89.4,,,,
WA,50606,Serpentine - Jarrahdale,2014,2015,5,331,310,21,93.7,,,,
WA,50607,South Perth,2014,2015,5,428,381,47,89,,,,
WA,50701,Cockburn,2014,2015,5,1467,1330,137,90.7,,,,
WA,50702,Fremantle,2014,2015,5,399,347,52,87.1,,,,
WA,50703,Kwinana,2014,2015,5,619,565,54,91.3,,,,
WA,50704,Melville,2014,2015,5,1244,1108,136,89.1,,,,
WA,50705,Rockingham,2014,2015,5,1984,1795,189,90.5,,,,
WA,50801,Esperance,2014,2015,5,200,185,15,92.5,,,,
WA,50802,Gascoyne,2014,2015,5,137,129,8,94.1,,,,
WA,50803,Goldfields,2014,2015,5,706,657,49,93.1,,,,
WA,50804,Kimberley,2014,2015,5,630,599,31,95.1,,,,
WA,50805,Mid West,2014,2015,5,797,740,57,92.9,,,,
WA,50806,Pilbara,2014,2015,5,893,844,49,94.5,,,,
WA,50901,Albany,2014,2015,5,790,724,66,91.7,,,,
WA,50902,Wheat Belt - North,2014,2015,5,713,665,48,93.3,,,,
WA,50903,Wheat Belt - South,2014,2015,5,322,310,12,96.2,,,,
TAS,60101,Brighton,2014,2015,5,284,271,13,95.7,,,,
TAS,60102,Hobart - North East,2014,2015,5,673,635,38,94.3,,,,
TAS,60103,Hobart - North West,2014,2015,5,691,654,37,94.6,,,,
TAS,60104,Hobart - South and West,2014,2015,5,434,400,34,92.1,,,,
TAS,60105,Hobart Inner,2014,2015,5,526,490,36,93.2,,,,
TAS,60106,Sorell - Dodges Ferry,2014,2015,5,214,200,14,93.5,,,,
TAS,60201,Launceston,2014,2015,5,1009,927,82,91.9,,,,
TAS,60202,Meander Valley - West Tamar,2014,2015,5,262,242,20,92.4,,,,
TAS,60203,North East,2014,2015,5,465,418,47,89.8,,,,
TAS,60301,Central Highlands (Tas.),2014,2015,5,164,155,9,94.5,,,,
TAS,60302,Huon - Bruny Island,2014,2015,5,222,197,25,88.8,,,,
TAS,60303,South East Coast,2014,2015,5,59,48,11,82.2,,,,
TAS,60401,Burnie - Ulverstone,2014,2015,5,609,566,43,93,,,,
TAS,60402,Devonport,2014,2015,5,561,512,49,91.3,,,,
TAS,60403,West Coast,2014,2015,5,213,200,13,93.5,,,,
NT,70101,Darwin City,2014,2015,5,260,234,26,90,,,,
NT,70102,Darwin Suburbs,2014,2015,5,823,731,92,88.8,,,,
NT,70103,Litchfield,2014,2015,5,292,276,16,94.7,,,,
NT,70104,Palmerston,2014,2015,5,582,543,39,93.3,,,,
NT,70201,Alice Springs,2014,2015,5,638,577,61,90.4,,,,
NT,70202,Barkly,2014,2015,5,102,96,6,94.1,,,,
NT,70203,Daly - Tiwi - West Arnhem,2014,2015,5,218,212,6,97.1,,,,
NT,70204,East Arnhem,2014,2015,5,230,220,10,95.8,,,,
NT,70205,Katherine,2014,2015,5,371,359,12,96.7,,,,
ACT,80101,Belconnen,2014,2015,5,1466,1368,98,93.3,,,,
ACT,80102,Cotter - Namadgi,2014,2015,5,NP,NP,NP,NP,,,,
ACT,80103,Fyshwick - Pialligo - Hume,2014,2015,5,NP,NP,NP,NP,,,,
ACT,80104,Gungahlin,2014,2015,5,1167,1098,69,94.1,,,,
ACT,80105,North Canberra,2014,2015,5,511,473,38,92.6,,,,
ACT,80106,South Canberra,2014,2015,5,288,262,26,91,,,,
ACT,80107,Tuggeranong,2014,2015,5,1294,1213,81,93.7,,,,
ACT,80108,Weston Creek,2014,2015,5,360,331,29,92,,,,
ACT,80109,Woden,2014,2015,5,452,415,37,91.8,,,,
OTH,90101,Christmas Island,2014,2015,5,NP,NP,NP,NP,,,,
OTH,90102,Cocos (Keeling) Islands,2014,2015,5,NP,NP,NP,NP,,,,
OTH,90103,Jervis Bay,2014,2015,5,NP,NP,NP,NP,,,,
NSW,10101,Goulburn - Yass,2013,2014,1,895,816,79,91.3,,,,
NSW,10102,Queanbeyan,2013,2014,1,731,674,57,92.2,,,,
NSW,10103,Snowy Mountains,2013,2014,1,202,194,8,96,,,,
NSW,10104,South Coast,2013,2014,1,646,566,80,87.6,,,,
NSW,10201,Gosford,2013,2014,1,2008,1836,172,91.5,,,,
NSW,10202,Wyong,2013,2014,1,1943,1793,150,92.3,,,,
NSW,10301,Bathurst,2013,2014,1,564,526,38,93.3,,,,
NSW,10302,Lachlan Valley,2013,2014,1,765,712,53,93.1,,,,
NSW,10303,Lithgow - Mudgee,2013,2014,1,624,562,62,90.2,,,,
NSW,10304,Orange,2013,2014,1,878,815,63,92.9,,,,
NSW,10401,Clarence Valley,2013,2014,1,529,479,50,90.5,,,,
NSW,10402,Coffs Harbour,2013,2014,1,1046,927,119,88.7,,,,
NSW,10501,Bourke - Cobar - Coonamble,2013,2014,1,423,373,50,88.3,,,,
NSW,10502,Broken Hill and Far West,2013,2014,1,302,272,30,90.3,,,,
NSW,10503,Dubbo,2013,2014,1,1041,906,135,87.1,,,,
NSW,10601,Lower Hunter,2013,2014,1,1210,1111,99,91.8,,,,
NSW,10602,Maitland,2013,2014,1,1030,950,80,92.2,,,,
NSW,10603,Port Stephens,2013,2014,1,847,776,71,91.6,,,,
NSW,10604,Upper Hunter,2013,2014,1,472,438,34,92.8,,,,
NSW,10701,Dapto - Port Kembla,2013,2014,1,988,912,76,92.3,,,,
NSW,10702,Illawarra Catchment Reserve,2013,2014,1,NP,NP,NP,NP,,,,
NSW,10703,Kiama - Shellharbour,2013,2014,1,1106,1016,90,91.9,,,,
NSW,10704,Wollongong,2013,2014,1,1489,1349,140,90.6,,,,
NSW,10801,Great Lakes,2013,2014,1,267,243,24,91.1,,,,
NSW,10802,Kempsey - Nambucca,2013,2014,1,523,435,88,83.2,,,,
NSW,10803,Lord Howe Island,2013,2014,1,NP,NP,NP,NP,,,,
NSW,10804,Port Macquarie,2013,2014,1,777,697,80,89.7,,,,
NSW,10805,Taree - Gloucester,2013,2014,1,572,518,54,90.7,,,,
NSW,10901,Albury,2013,2014,1,801,750,51,93.6,,,,
NSW,10902,Lower Murray,2013,2014,1,117,106,11,90.7,,,,
NSW,10903,Upper Murray exc. Albury,2013,2014,1,420,384,36,91.6,,,,
NSW,11001,Armidale,2013,2014,1,456,421,35,92.4,,,,
NSW,11002,Inverell - Tenterfield,2013,2014,1,479,437,42,91.1,,,,
NSW,11003,Moree - Narrabri,2013,2014,1,461,414,47,89.9,,,,
NSW,11004,Tamworth - Gunnedah,2013,2014,1,1147,1076,71,93.9,,,,
NSW,11101,Lake Macquarie - East,2013,2014,1,1554,1443,111,92.9,,,,
NSW,11102,Lake Macquarie - West,2013,2014,1,870,773,97,88.9,,,,
NSW,11103,Newcastle,2013,2014,1,2212,2008,204,90.8,,,,
NSW,11201,Richmond Valley - Coastal,2013,2014,1,841,667,174,79.3,,,,
NSW,11202,Richmond Valley - Hinterland,2013,2014,1,872,750,122,86,,,,
NSW,11203,Tweed Valley,2013,2014,1,977,848,129,86.8,,,,
NSW,11301,Griffith - Murrumbidgee (West),2013,2014,1,696,639,57,91.8,,,,
NSW,11302,Tumut - Tumbarumba,2013,2014,1,181,158,23,87.3,,,,
NSW,11303,Wagga Wagga,2013,2014,1,1199,1097,102,91.5,,,,
NSW,11401,Shoalhaven,2013,2014,1,1028,946,82,92,,,,
NSW,11402,Southern Highlands,2013,2014,1,446,402,44,90.2,,,,
NSW,11501,Baulkham Hills,2013,2014,1,1737,1595,142,91.9,,,,
NSW,11502,Dural - Wisemans Ferry,2013,2014,1,276,249,27,90.2,,,,
NSW,11503,Hawkesbury,2013,2014,1,322,289,33,89.9,,,,
NSW,11504,Rouse Hill - McGraths Hill,2013,2014,1,432,399,33,92.4,,,,
NSW,11601,Blacktown,2013,2014,1,2150,1943,207,90.4,,,,
NSW,11602,Blacktown - North,2013,2014,1,1421,1298,123,91.4,,,,
NSW,11603,Mount Druitt,2013,2014,1,1953,1698,255,86.9,,,,
NSW,11701,Botany,2013,2014,1,608,540,68,88.8,,,,
NSW,11702,Marrickville - Sydenham - Petersham,2013,2014,1,704,632,72,89.7,,,,
NSW,11703,Sydney Inner City,2013,2014,1,1985,1717,268,86.5,,,,
NSW,11801,Eastern Suburbs - North,2013,2014,1,1826,1568,258,85.9,,,,
NSW,11802,Eastern Suburbs - South,2013,2014,1,1834,1641,193,89.5,,,,
NSW,11901,Bankstown,2013,2014,1,2836,2472,364,87.2,,,,
NSW,11902,Canterbury,2013,2014,1,2285,1978,307,86.6,,,,
NSW,11903,Hurstville,2013,2014,1,1686,1508,178,89.4,,,,
NSW,11904,Kogarah - Rockdale,2013,2014,1,2018,1814,204,89.9,,,,
NSW,12001,Canada Bay,2013,2014,1,1211,1079,132,89.1,,,,
NSW,12002,Leichhardt,2013,2014,1,1000,911,89,91.1,,,,
NSW,12003,Strathfield - Burwood - Ashfield,2013,2014,1,2047,1815,232,88.7,,,,
NSW,12101,Chatswood - Lane Cove,2013,2014,1,1532,1369,163,89.4,,,,
NSW,12102,Hornsby,2013,2014,1,1144,1043,101,91.2,,,,
NSW,12103,Ku-ring-gai,2013,2014,1,1146,1024,122,89.4,,,,
NSW,12104,North Sydney - Mosman,2013,2014,1,1257,1107,150,88.1,,,,
NSW,12201,Manly,2013,2014,1,677,599,78,88.4,,,,
NSW,12202,Pittwater,2013,2014,1,745,663,82,89,,,,
NSW,12203,Warringah,2013,2014,1,2135,1927,208,90.2,,,,
NSW,12301,Camden,2013,2014,1,870,814,56,93.5,,,,
NSW,12302,Campbelltown (NSW),2013,2014,1,2459,2212,247,90,,,,
NSW,12303,Wollondilly,2013,2014,1,544,501,43,92.2,,,,
NSW,12401,Blue Mountains,2013,2014,1,881,763,118,86.7,,,,
NSW,12402,Blue Mountains - South,2013,2014,1,NP,NP,NP,NP,,,,
NSW,12403,Penrith,2013,2014,1,2092,1929,163,92.2,,,,
NSW,12404,Richmond - Windsor,2013,2014,1,535,490,45,91.5,,,,
NSW,12405,St Marys,2013,2014,1,913,796,117,87.2,,,,
NSW,12501,Auburn,2013,2014,1,1599,1378,221,86.2,,,,
NSW,12502,Carlingford,2013,2014,1,837,749,88,89.5,,,,
NSW,12503,Merrylands - Guildford,2013,2014,1,2805,2461,344,87.7,,,,
NSW,12504,Parramatta,2013,2014,1,2427,2122,305,87.4,,,,
NSW,12601,Pennant Hills - Epping,2013,2014,1,477,440,37,92.2,,,,
NSW,12602,Ryde - Hunters Hill,2013,2014,1,1808,1623,185,89.8,,,,
NSW,12701,Bringelly - Green Valley,2013,2014,1,1337,1190,147,89,,,,
NSW,12702,Fairfield,2013,2014,1,2717,2376,341,87.5,,,,
NSW,12703,Liverpool,2013,2014,1,1905,1679,226,88.1,,,,
NSW,12801,Cronulla - Miranda - Caringbah,2013,2014,1,1417,1310,107,92.4,,,,
NSW,12802,Sutherland - Menai - Heathcote,2013,2014,1,1431,1337,94,93.4,,,,
VIC,20101,Ballarat,2013,2014,1,1359,1251,108,92.1,,,,
VIC,20102,Creswick - Daylesford - Ballan,2013,2014,1,304,265,39,87.2,,,,
VIC,20103,Maryborough - Pyrenees,2013,2014,1,250,233,17,93.1,,,,
VIC,20201,Bendigo,2013,2014,1,1167,1054,113,90.3,,,,
VIC,20202,Heathcote - Castlemaine - Kyneton,2013,2014,1,445,382,63,85.7,,,,
VIC,20203,Loddon - Elmore,2013,2014,1,120,110,10,91.5,,,,
VIC,20301,Barwon - West,2013,2014,1,233,220,13,94.6,,,,
VIC,20302,Geelong,2013,2014,1,2360,2160,200,91.5,,,,
VIC,20303,Surf Coast - Bellarine Peninsula,2013,2014,1,783,701,82,89.6,,,,
VIC,20401,Upper Goulburn Valley,2013,2014,1,561,515,46,91.8,,,,
VIC,20402,Wangaratta - Benalla,2013,2014,1,507,473,34,93.3,,,,
VIC,20403,Wodonga - Alpine,2013,2014,1,873,815,58,93.3,,,,
VIC,20501,Baw Baw,2013,2014,1,554,505,49,91.2,,,,
VIC,20502,Gippsland - East,2013,2014,1,443,398,45,89.8,,,,
VIC,20503,Gippsland - South West,2013,2014,1,650,589,61,90.6,,,,
VIC,20504,Latrobe Valley,2013,2014,1,974,920,54,94.5,,,,
VIC,20505,Wellington,2013,2014,1,534,479,55,89.7,,,,
VIC,20601,Brunswick - Coburg,2013,2014,1,1107,1023,84,92.4,,,,
VIC,20602,Darebin - South,2013,2014,1,710,644,66,90.8,,,,
VIC,20603,Essendon,2013,2014,1,800,728,72,91,,,,
VIC,20604,Melbourne City,2013,2014,1,1007,861,146,85.5,,,,
VIC,20605,Port Phillip,2013,2014,1,1201,1072,129,89.2,,,,
VIC,20606,Stonnington - West,2013,2014,1,588,537,51,91.3,,,,
VIC,20607,Yarra,2013,2014,1,1002,916,86,91.5,,,,
VIC,20701,Boroondara,2013,2014,1,1579,1432,147,90.7,,,,
VIC,20702,Manningham - West,2013,2014,1,916,820,96,89.5,,,,
VIC,20703,Whitehorse - West,2013,2014,1,1191,1090,101,91.5,,,,
VIC,20801,Bayside,2013,2014,1,981,871,110,88.8,,,,
VIC,20802,Glen Eira,2013,2014,1,1844,1682,162,91.2,,,,
VIC,20803,Kingston,2013,2014,1,1466,1347,119,91.9,,,,
VIC,20804,Stonnington - East,2013,2014,1,433,398,35,91.7,,,,
VIC,20901,Banyule,2013,2014,1,1603,1462,141,91.1,,,,
VIC,20902,Darebin - North,2013,2014,1,1293,1164,129,90,,,,
VIC,20903,Nillumbik - Kinglake,2013,2014,1,687,611,76,89,,,,
VIC,20904,Whittlesea - Wallan,2013,2014,1,3238,2999,239,92.6,,,,
VIC,21001,Keilor,2013,2014,1,636,584,52,91.8,,,,
VIC,21002,Macedon Ranges,2013,2014,1,321,291,30,90.6,,,,
VIC,21003,Moreland - North,2013,2014,1,1100,998,102,90.8,,,,
VIC,21004,Sunbury,2013,2014,1,502,470,32,93.6,,,,
VIC,21005,Tullamarine - Broadmeadows,2013,2014,1,2598,2327,271,89.6,,,,
VIC,21101,Knox,2013,2014,1,1935,1765,170,91.2,,,,
VIC,21102,Manningham - East,2013,2014,1,234,213,21,90.8,,,,
VIC,21103,Maroondah,2013,2014,1,1498,1352,146,90.3,,,,
VIC,21104,Whitehorse - East,2013,2014,1,806,744,62,92.3,,,,
VIC,21105,Yarra Ranges,2013,2014,1,1758,1600,158,91,,,,
VIC,21201,Cardinia,2013,2014,1,1420,1298,122,91.4,,,,
VIC,21202,Casey - North,2013,2014,1,1817,1633,184,89.9,,,,
VIC,21203,Casey - South,2013,2014,1,2650,2406,244,90.8,,,,
VIC,21204,Dandenong,2013,2014,1,2674,2378,296,88.9,,,,
VIC,21205,Monash,2013,2014,1,1823,1633,190,89.5,,,,
VIC,21301,Brimbank,2013,2014,1,2802,2509,293,89.5,,,,
VIC,21302,Hobsons Bay,2013,2014,1,1192,1100,92,92.3,,,,
VIC,21303,Maribyrnong,2013,2014,1,1353,1214,139,89.7,,,,
VIC,21304,Melton - Bacchus Marsh,2013,2014,1,2423,2198,225,90.7,,,,
VIC,21305,Wyndham,2013,2014,1,4195,3766,429,89.8,,,,
VIC,21401,Frankston,2013,2014,1,1918,1769,149,92.2,,,,
VIC,21402,Mornington Peninsula,2013,2014,1,1699,1535,164,90.4,,,,
VIC,21501,Grampians,2013,2014,1,697,660,37,94.7,,,,
VIC,21502,Mildura,2013,2014,1,725,652,73,89.9,,,,
VIC,21503,Murray River - Swan Hill,2013,2014,1,496,442,54,89.1,,,,
VIC,21601,Campaspe,2013,2014,1,464,427,37,92,,,,
VIC,21602,Moira,2013,2014,1,367,338,29,92.1,,,,
VIC,21603,Shepparton,2013,2014,1,914,822,92,89.9,,,,
