"","SA1_MAINCODE_2016","SA3_CODE_2016","POA_CODE_2016"
"62893",11904138122,11904,"2216"
"62894",11904138124,11904,"2216"
"62895",11904137801,11904,"2217"
"62896",11904138126,11904,"2216"
"62897",11904138128,11904,"2216"
"62898",11904137612,11904,"2207"
"62899",11904137617,11904,"2217"
"62900",11904137701,11904,"2208"
"62901",12602150335,12602,"2114"
"62902",12602149735,12602,"2122"
"62903",12602149737,12602,"2122"
"62904",12602149703,12602,"2122"
"62905",12602150337,12602,"2114"
"62906",12602149736,12602,"2122"
"62907",12602149747,12602,"2122"
"62908",12602149737,12602,"2122"
"62909",12602149737,12602,"2122"
"62910",12602150329,12602,"2114"
"62911",12602150303,12602,"2114"
"62912",12602150304,12602,"2114"
"62913",12602150303,12602,"2114"
"62914",12602150303,12602,"2114"
"62915",12602149754,12602,"2122"
"62916",12602149734,12602,"2122"
"62917",12602149732,12602,"2114"
"62918",12602149732,12602,"2114"
"62919",12602150327,12602,"2114"
"62920",12602149707,12602,"2122"
"62921",12602150317,12602,"2114"
"62922",12602149710,12602,"2122"
"62923",12602149710,12602,"2122"
"62924",12602149701,12602,"2114"
"62925",12602150313,12602,"2114"
"62926",12602150328,12602,"2114"
"62927",12602149725,12602,"2122"
"62928",12602149728,12602,"2122"
"62929",12602149738,12602,"2112"
"62930",12602149738,12602,"2112"
"62931",12602149725,12602,"2122"
"62932",12602149725,12602,"2122"
"62933",12602159120,12602,"2112"
"62934",12602149724,12602,"2122"
"62935",12602150308,12602,"2114"
"62936",12602150309,12602,"2114"
"62937",12602150025,12602,"2122"
"62938",12602150323,12602,"2114"
"62939",12602149722,12602,"2122"
"62940",12602150309,12602,"2114"
"62941",12602159111,12602,"2112"
"62942",12602150309,12602,"2114"
"62943",12602159006,12602,"2112"
"62944",12602159111,12602,"2112"
"62945",12602149719,12602,"2122"
"62946",12602149719,12602,"2122"
"62947",12602150032,12602,"2122"
"62948",12602159141,12602,"2112"
"62949",12602159008,12602,"2112"
"62950",12602149719,12602,"2122"
"62951",12602149749,12602,"2122"
"62952",12602159141,12602,"2112"
"62953",12602159126,12602,"2112"
"62954",12602159151,12602,"2112"
"62955",12602150003,12602,"2122"
"62956",12602150003,12602,"2122"
"62957",12602159007,12602,"2112"
"62958",12602159005,12602,"2112"
"62959",12602159005,12602,"2112"
"62960",12602159143,12602,"2112"
"62961",12602159109,12602,"2112"
"62962",12602150104,12602,"2113"
"62963",12602159113,12602,"2112"
"62964",12602159133,12602,"2112"
"62965",12602159109,12602,"2112"
"62966",12602159133,12602,"2112"
"62967",12602149807,12602,"2111"
"62968",12602150101,12602,"2113"
"62969",12602159109,12602,"2112"
"62970",12602150130,12602,"2113"
"62971",12602159142,12602,"2112"
"62972",12602150132,12602,"2113"
"62973",12602150130,12602,"2113"
"62974",12602149806,12602,"2111"
"62975",12602159123,12602,"2112"
"62976",12602149806,12602,"2111"
"62977",12602150105,12602,"2113"
"62978",12602150105,12602,"2113"
"62979",12602150105,12602,"2113"
"62980",12602150131,12602,"2113"
"62981",12602159132,12602,"2112"
"62982",12602149822,12602,"2111"
"62983",12602149822,12602,"2111"
"62984",12602159112,12602,"2112"
"62985",12602149821,12602,"2111"
"62986",12602149820,12602,"2111"
"62987",12602150106,12602,"2113"
"62988",12602149821,12602,"2111"
"62989",12602159112,12602,"2112"
"62990",12602149803,12602,"2111"
"62991",12602150109,12602,"2113"
"62992",12602150110,12602,"2113"
"62993",12602159140,12602,"2113"
"62994",12602150110,12602,"2113"
"62995",12602149834,12602,"2111"
"62996",12602149827,12602,"2111"
"62997",12602149828,12602,"2111"
"62998",12602150117,12602,"2113"
"62999",12602150128,12602,"2113"
"63000",12602150117,12602,"2113"
"63001",12602150116,12602,"2113"
"63002",12602150116,12602,"2113"
"63003",12602150111,12602,"2113"
"63004",12602150116,12602,"2113"
"63005",12602150118,12602,"2113"
"63006",12602149830,12602,"2111"
"63007",12602150124,12602,"2113"
"63008",12602150121,12602,"2113"
"63009",12602150313,12602,"2114"
"63010",12101139915,12101,"2067"
"63011",12101139915,12101,"2067"
"63012",12101139915,12101,"2067"
"63013",12602150127,12602,"2113"
"63014",12101139915,12101,"2067"
"63015",12101139915,12101,"2067"
"63016",12101139915,12101,"2067"
"63017",12101139915,12101,"2067"
"63018",12602150127,12602,"2113"
"63019",12602150126,12602,"2113"
"63020",12602150125,12602,"2113"
"63021",12602150126,12602,"2113"
"63022",12602150125,12602,"2113"
"63023",12602150125,12602,"2113"
"63024",12602149830,12602,"2111"
"63025",12602149828,12602,"2111"
"63026",12602159005,12602,"2112"
"63027",12602150327,12602,"2114"
"63028",12602149735,12602,"2122"
"63029",12602149735,12602,"2122"
"63030",12602149736,12602,"2122"
"63031",12602150127,12602,"2113"
"63032",12101139915,12101,"2067"
"63033",12101139915,12101,"2067"
"63034",12602150005,12602,"2122"
"63035",12602150005,12602,"2122"
"63036",12602150006,12602,"2122"
"63037",12602150006,12602,"2122"
"63038",12602150006,12602,"2122"
"63039",12602150006,12602,"2122"
"63040",12602150006,12602,"2122"
"63041",12602150006,12602,"2122"
"63042",12602150006,12602,"2122"
"63043",12602150021,12602,"2109"
"63044",12602150021,12602,"2109"
"63045",12602150007,12602,"2113"
"63046",12602150007,12602,"2113"
"63047",12602150007,12602,"2113"
"63048",12602150007,12602,"2113"
"63049",12602150007,12602,"2113"
"63050",12602150008,12602,"2113"
"63051",12602150008,12602,"2113"
"63052",12602150007,12602,"2113"
"63053",12602150007,12602,"2113"
"63054",12602150008,12602,"2113"
"63055",12602150014,12602,"2113"
"63056",12602150014,12602,"2113"
"63057",12602150014,12602,"2113"
"63058",12602150013,12602,"2113"
"63059",12602150013,12602,"2113"
"63060",12602150008,12602,"2113"
"63061",12602150013,12602,"2113"
"63062",12602150009,12602,"2113"
"63063",12602150009,12602,"2113"
"63064",12602150009,12602,"2113"
"63065",12602150009,12602,"2113"
"63066",12602150009,12602,"2113"
"63067",12602150118,12602,"2113"
"63068",12602150120,12602,"2113"
"63069",12602150126,12602,"2113"
"63070",12602150126,12602,"2113"
"63071",12602150120,12602,"2113"
"63072",12602150002,12602,"2113"
"63073",12602150002,12602,"2113"
"63074",12602150002,12602,"2113"
"63075",12602150002,12602,"2113"
"63076",12602150002,12602,"2113"
"63077",12602150002,12602,"2113"
"63078",12602150002,12602,"2113"
"63079",12602150002,12602,"2113"
"63080",12602150002,12602,"2113"
"63081",12602150002,12602,"2113"
"63082",12602150002,12602,"2113"
"63083",12602150002,12602,"2113"
"63084",12602150002,12602,"2113"
"63085",12602150026,12602,"2113"
"63086",12602150026,12602,"2113"
"63087",12602150026,12602,"2113"
"63088",12602150027,12602,"2113"
"63089",12602150027,12602,"2113"
"63090",12602150028,12602,"2113"
"63091",12602150028,12602,"2113"
"63092",12602150020,12602,"2109"
"63093",12602150023,12602,"2122"
"63094",12602150023,12602,"2122"
"63095",12602150029,12602,"2122"
"63096",12602150029,12602,"2122"
"63097",12602150012,12602,"2122"
"63098",12602150012,12602,"2122"
"63099",12602150029,12602,"2122"
"63100",12602150016,12602,"2122"
"63101",12602150016,12602,"2122"
"63102",12602150024,12602,"2109"
"63103",12602150019,12602,"2122"
"63104",12602150019,12602,"2122"
"63105",12602150019,12602,"2122"
"63106",12602150017,12602,"2122"
"63107",12602150017,12602,"2122"
"63108",12602150017,12602,"2122"
"63109",12602150017,12602,"2122"
"63110",12602150017,12602,"2122"
"63111",12602150017,12602,"2122"
"63112",12602150017,12602,"2122"
"63113",12602150019,12602,"2122"
"63114",12602150019,12602,"2122"
"63115",12602150018,12602,"2122"
"63116",12602150018,12602,"2122"
"63117",12602150018,12602,"2122"
"63118",12602150018,12602,"2122"
"63119",12602150018,12602,"2122"
"63120",12602150033,12602,"2122"
"63121",12602150033,12602,"2122"
"63122",12602150033,12602,"2122"
"63123",12602150033,12602,"2122"
"63124",12602150033,12602,"2122"
"63125",12602150033,12602,"2122"
"63126",12602150034,12602,"2122"
"63127",12602150034,12602,"2122"
"63128",12602150034,12602,"2122"
"63129",12602150015,12602,"2122"
"63130",12602150015,12602,"2122"
"63131",12602150015,12602,"2122"
"63132",12602150015,12602,"2122"
"63133",12602150015,12602,"2122"
"63134",12602150034,12602,"2122"
"63135",12602150025,12602,"2122"
"63136",12602150025,12602,"2122"
"63137",12602150025,12602,"2122"
"63138",12602150025,12602,"2122"
"63139",12602150030,12602,"2122"
"63140",12602150030,12602,"2122"
"63141",12602150031,12602,"2122"
"63142",12602150031,12602,"2122"
"63143",12602149727,12602,"2122"
"63144",12602150038,12602,"2122"
"63145",12602150037,12602,"2122"
"63146",12602150037,12602,"2122"
"63147",12602150037,12602,"2122"
"63148",12602150037,12602,"2122"
"63149",12602150037,12602,"2122"
"63150",12602150038,12602,"2122"
"63151",12602150037,12602,"2122"
"63152",12602149722,12602,"2122"
"63153",12602149719,12602,"2122"
"63154",12602150036,12602,"2122"
"63155",12602150036,12602,"2122"
"63156",12602150039,12602,"2122"
"63157",12602150039,12602,"2122"
"63158",12602150039,12602,"2122"
"63159",12602150040,12602,"2122"
"63160",12602150036,12602,"2122"
"63161",12602150003,12602,"2122"
"63162",12602150003,12602,"2122"
"63163",12602150010,12602,"2122"
"63164",12602150041,12602,"2122"
"63165",12602150041,12602,"2122"
"63166",12602150041,12602,"2122"
"63167",12602150041,12602,"2122"
"63168",12602150041,12602,"2122"
"63169",12602150010,12602,"2122"
"63170",12602150010,12602,"2122"
"63171",12602150010,12602,"2122"
"63172",12602150010,12602,"2122"
"63173",12602150011,12602,"2122"
"63174",12602150011,12602,"2112"
"63175",12602150011,12602,"2122"
"63176",12602149728,12602,"2122"
"63177",12602149728,12602,"2122"
"63178",12602149728,12602,"2122"
"63179",12602149723,12602,"2122"
"63180",12602149727,12602,"2122"
"63181",12602149727,12602,"2122"
"63182",12602149723,12602,"2122"
"63183",12602149722,12602,"2122"
"63184",12602149722,12602,"2122"
"63185",12602149718,12602,"2122"
"63186",12602149729,12602,"2122"
"63187",12602149728,12602,"2122"
"63188",12602149728,12602,"2122"
"63189",12602149728,12602,"2122"
"63190",12602149729,12602,"2122"
"63191",12602149724,12602,"2122"
"63192",12602149729,12602,"2122"
"63193",12602149729,12602,"2122"
"63194",12602149724,12602,"2122"
"63195",12602149729,12602,"2122"
"63196",12602149729,12602,"2122"
"63197",12602149730,12602,"2122"
"63198",12602149730,12602,"2122"
"63199",12602149729,12602,"2122"
"63200",12602149730,12602,"2122"
"63201",12602149730,12602,"2122"
"63202",12602149730,12602,"2122"
"63203",12602149721,12602,"2122"
"63204",12602149707,12602,"2122"
"63205",12602149721,12602,"2122"
"63206",12602149720,12602,"2122"
"63207",12602149720,12602,"2122"
"63208",12602149720,12602,"2122"
"63209",12602149720,12602,"2122"
"63210",12602149720,12602,"2122"
"63211",12602149720,12602,"2122"
"63212",12602149720,12602,"2122"
"63213",12602149720,12602,"2122"
"63214",12602149721,12602,"2122"
"63215",12602149721,12602,"2122"
"63216",12602149721,12602,"2122"
"63217",12602149721,12602,"2122"
"63218",12602149721,12602,"2122"
"63219",12602149706,12602,"2122"
"63220",12602149706,12602,"2122"
"63221",12602149706,12602,"2122"
"63222",12602149706,12602,"2122"
"63223",12602149706,12602,"2122"
"63224",12602149706,12602,"2122"
"63225",12602149706,12602,"2122"
"63226",12602149706,12602,"2122"
"63227",12602149706,12602,"2122"
"63228",12602149706,12602,"2122"
"63229",12602149721,12602,"2122"
"63230",12602149706,12602,"2122"
"63231",12602149709,12602,"2122"
"63232",12602149707,12602,"2122"
"63233",12602149707,12602,"2122"
"63234",12602149707,12602,"2122"
"63235",12602149749,12602,"2122"
"63236",12602149739,12602,"2112"
"63237",12602149731,12602,"2112"
"63238",12602149709,12602,"2122"
"63239",12602149708,12602,"2122"
"63240",12602149708,12602,"2122"
"63241",12602149708,12602,"2122"
"63242",12602149709,12602,"2122"
"63243",12602149708,12602,"2122"
"63244",12602149708,12602,"2122"
"63245",12602149726,12602,"2122"
"63246",12602149725,12602,"2122"
"63247",12602149710,12602,"2122"
"63248",12602149710,12602,"2122"
"63249",12602149726,12602,"2122"
"63250",12602149726,12602,"2122"
"63251",12602149726,12602,"2122"
"63252",12602149726,12602,"2122"
"63253",12602149726,12602,"2122"
"63254",12602149726,12602,"2122"
"63255",12602149708,12602,"2122"
"63256",12602149748,12602,"2122"
"63257",12602149748,12602,"2122"
"63258",12602149711,12602,"2122"
"63259",12602149711,12602,"2122"
"63260",12602149711,12602,"2122"
"63261",12602149711,12602,"2122"
"63262",12602149712,12602,"2122"
"63263",12602149712,12602,"2122"
"63264",12602149712,12602,"2122"
"63265",12602149735,12602,"2122"
"63266",12602149736,12602,"2122"
"63267",12602149736,12602,"2122"
"63268",12602149754,12602,"2122"
"63269",12602149754,12602,"2122"
"63270",12602149754,12602,"2122"
"63271",12602149747,12602,"2122"
"63272",12602149734,12602,"2122"
"63273",12602149734,12602,"2122"
"63274",12602149734,12602,"2122"
"63275",12602149754,12602,"2122"
"63276",12602149754,12602,"2122"
"63277",12602149754,12602,"2122"
"63278",12602149734,12602,"2122"
"63279",12602149754,12602,"2122"
"63280",12602149754,12602,"2122"
"63281",12602149754,12602,"2122"
"63282",12602149747,12602,"2122"
"63283",12602149734,12602,"2122"
"63284",12602149734,12602,"2122"
"63285",12602149734,12602,"2122"
"63286",12602149734,12602,"2122"
"63287",12602149733,12602,"2122"
"63288",12602149733,12602,"2122"
"63289",12602149733,12602,"2122"
"63290",12602149737,12602,"2122"
"63291",12602149737,12602,"2122"
"63292",12602149703,12602,"2122"
"63293",12602149703,12602,"2122"
"63294",12602149703,12602,"2122"
"63295",12602149735,12602,"2122"
"63296",12602149735,12602,"2122"
"63297",12602150336,12602,"2114"
"63298",12602150336,12602,"2114"
"63299",12602150335,12602,"2114"
"63300",12602150335,12602,"2114"
"63301",12602150336,12602,"2114"
"63302",12602150336,12602,"2114"
"63303",12602150335,12602,"2114"
"63304",12602150337,12602,"2114"
"63305",12602149750,12602,"2114"
"63306",12602150337,12602,"2114"
"63307",12602150337,12602,"2114"
"63308",12602150337,12602,"2114"
"63309",12602150337,12602,"2114"
"63310",12602150336,12602,"2114"
"63311",12602149702,12602,"2114"
"63312",12602150312,12602,"2114"
"63313",12602149702,12602,"2114"
"63314",12602149704,12602,"2114"
"63315",12602149704,12602,"2114"
"63316",12602150338,12602,"2114"
"63317",12602149732,12602,"2114"
"63318",12602149702,12602,"2114"
"63319",12602149702,12602,"2114"
"63320",12602149744,12602,"2114"
"63321",12602149744,12602,"2114"
"63322",12602149744,12602,"2114"
"63323",12602149744,12602,"2114"
"63324",12602149744,12602,"2114"
"63325",12602149750,12602,"2114"
"63326",12602149750,12602,"2114"
"63327",12602150338,12602,"2114"
"63328",12602150338,12602,"2114"
"63329",12602150338,12602,"2114"
"63330",12602150338,12602,"2114"
"63331",12602150312,12602,"2114"
"63332",12602150312,12602,"2114"
"63333",12602150314,12602,"2114"
"63334",12602150325,12602,"2114"
"63335",12602150314,12602,"2114"
"63336",12602150314,12602,"2114"
"63337",12602150314,12602,"2114"
"63338",12602150314,12602,"2114"
"63339",12602150314,12602,"2114"
"63340",12602150313,12602,"2114"
"63341",12602150313,12602,"2114"
"63342",12602150312,12602,"2114"
"63343",12602150312,12602,"2114"
"63344",12602150315,12602,"2114"
"63345",12602150343,12602,"2114"
"63346",12602150318,12602,"2114"
"63347",12602150315,12602,"2114"
"63348",12602150315,12602,"2114"
"63349",12602150315,12602,"2114"
"63350",12602150306,12602,"2114"
"63351",12602150313,12602,"2114"
"63352",12602150314,12602,"2114"
"63353",12602150312,12602,"2114"
"63354",12602150313,12602,"2114"
"63355",12602150314,12602,"2114"
"63356",12602150314,12602,"2114"
"63357",12602150328,12602,"2114"
"63358",12602150324,12602,"2114"
"63359",12602150314,12602,"2114"
"63360",12602150324,12602,"2114"
"63361",12602150324,12602,"2114"
"63362",12602150324,12602,"2114"
"63363",12602150340,12602,"2114"
"63364",12602150340,12602,"2114"
"63365",12602150340,12602,"2114"
"63366",12602150343,12602,"2114"
"63367",12602150343,12602,"2114"
"63368",12602150343,12602,"2114"
"63369",12602150343,12602,"2114"
"63370",12602150343,12602,"2114"
"63371",12602150306,12602,"2114"
"63372",12602150306,12602,"2114"
"63373",12602150306,12602,"2114"
"63374",12602150306,12602,"2114"
"63375",12602150334,12602,"2114"
"63376",12602150334,12602,"2114"
"63377",12602150334,12602,"2114"
"63378",12602150334,12602,"2114"
"63379",12602150334,12602,"2114"
"63380",12602150334,12602,"2114"
"63381",12602150317,12602,"2114"
"63382",12602150303,12602,"2114"
"63383",12602150327,12602,"2114"
"63384",12602150316,12602,"2114"
"63385",12602150316,12602,"2114"
"63386",12602150318,12602,"2114"
"63387",12602150318,12602,"2114"
"63388",12602150318,12602,"2114"
"63389",12602150318,12602,"2114"
"63390",12602150315,12602,"2114"
"63391",12602150315,12602,"2114"
"63392",12602150315,12602,"2114"
"63393",12602150315,12602,"2114"
"63394",12602150315,12602,"2114"
"63395",12602150315,12602,"2114"
"63396",12602150315,12602,"2114"
"63397",12602150336,12602,"2114"
"63398",12602150329,12602,"2114"
"63399",12602150304,12602,"2114"
"63400",12602150304,12602,"2114"
"63401",12602150305,12602,"2114"
"63402",12602150305,12602,"2114"
"63403",12602150305,12602,"2114"
"63404",12602150305,12602,"2114"
"63405",12602150322,12602,"2114"
"63406",12602150322,12602,"2114"
"63407",12602150322,12602,"2114"
"63408",12602150333,12602,"2114"
"63409",12602150333,12602,"2114"
"63410",12602150333,12602,"2114"
"63411",12602150333,12602,"2114"
"63412",12602150320,12602,"2114"
"63413",12602150321,12602,"2114"
"63414",12602150320,12602,"2114"
"63415",12602150320,12602,"2114"
"63416",12602150321,12602,"2114"
"63417",12602150321,12602,"2114"
"63418",12602150321,12602,"2114"
"63419",12602150301,12602,"2114"
"63420",12602150301,12602,"2114"
"63421",12602150310,12602,"2114"
"63422",12602150310,12602,"2114"
"63423",12602150310,12602,"2114"
"63424",12602150310,12602,"2114"
"63425",12602150310,12602,"2114"
"63426",12602150344,12602,"2114"
"63427",12602150344,12602,"2114"
"63428",12602150344,12602,"2114"
"63429",12602150344,12602,"2114"
"63430",12602150344,12602,"2114"
"63431",12602150344,12602,"2114"
"63432",12602150302,12602,"2114"
"63433",12602150310,12602,"2114"
"63434",12602150310,12602,"2114"
"63435",12602150341,12602,"2114"
"63436",12602150302,12602,"2114"
"63437",12602150330,12602,"2114"
"63438",12602150330,12602,"2114"
"63439",12602150330,12602,"2114"
"63440",12602150310,12602,"2114"
"63441",12602150302,12602,"2114"
"63442",12602150345,12602,"2114"
"63443",12602150345,12602,"2114"
"63444",12602150345,12602,"2114"
"63445",12602150339,12602,"2114"
"63446",12602150331,12602,"2114"
"63447",12602150345,12602,"2114"
"63448",12602150342,12602,"2114"
"63449",12602150331,12602,"2114"
"63450",12602159114,12602,"2112"
"63451",12602159101,12602,"2112"
"63452",12602159006,12602,"2112"
"63453",12602159144,12602,"2112"
"63454",12602159144,12602,"2112"
"63455",12602150331,12602,"2114"
"63456",12602150308,12602,"2114"
"63457",12602159111,12602,"2112"
"63458",12602159111,12602,"2112"
"63459",12602159131,12602,"2112"
"63460",12602159120,12602,"2112"
"63461",12602159120,12602,"2112"
"63462",12602159120,12602,"2112"
"63463",12602159114,12602,"2112"
"63464",12602159114,12602,"2112"
"63465",12602159114,12602,"2112"
"63466",12602159110,12602,"2112"
"63467",12602159125,12602,"2112"
"63468",12602159125,12602,"2112"
"63469",12602159125,12602,"2112"
"63470",12602159125,12602,"2112"
"63471",12602159125,12602,"2112"
"63472",12602159125,12602,"2112"
"63473",12602159125,12602,"2112"
"63474",12602159125,12602,"2112"
"63475",12602159125,12602,"2112"
"63476",12602159131,12602,"2112"
"63477",12602159131,12602,"2112"
"63478",12602159131,12602,"2112"
"63479",12602159141,12602,"2112"
"63480",12602150309,12602,"2114"
"63481",12602150309,12602,"2114"
"63482",12602159135,12602,"2112"
"63483",12602159110,12602,"2112"
"63484",12602159110,12602,"2112"
"63485",12602159110,12602,"2112"
"63486",12602159110,12602,"2112"
"63487",12602159110,12602,"2112"
"63488",12602150308,12602,"2114"
"63489",12602150308,12602,"2114"
"63490",12602150308,12602,"2114"
"63491",12602150311,12602,"2114"
"63492",12602150323,12602,"2114"
"63493",12602150323,12602,"2114"
"63494",12602150323,12602,"2114"
"63495",12602150311,12602,"2114"
"63496",12602150311,12602,"2114"
"63497",12602150323,12602,"2114"
"63498",12602149745,12602,"2114"
"63499",12602150311,12602,"2114"
"63500",12602150311,12602,"2114"
"63501",12602150326,12602,"2114"
"63502",12602150326,12602,"2114"
"63503",12602150326,12602,"2114"
"63504",12602150326,12602,"2114"
"63505",12602150326,12602,"2114"
"63506",12602150326,12602,"2114"
"63507",12602150326,12602,"2114"
"63508",12602150324,12602,"2114"
"63509",12602150324,12602,"2114"
"63510",12602150324,12602,"2114"
"63511",12602150325,12602,"2114"
"63512",12602149746,12602,"2114"
"63513",12602149742,12602,"2114"
"63514",12602149742,12602,"2114"
"63515",12602149746,12602,"2114"
"63516",12602149746,12602,"2114"
"63517",12602149746,12602,"2114"
"63518",12602149745,12602,"2114"
"63519",12602149745,12602,"2114"
"63520",12602149745,12602,"2114"
"63521",12602149745,12602,"2114"
"63522",12602149745,12602,"2114"
"63523",12602149743,12602,"2114"
"63524",12602149743,12602,"2114"
"63525",12602149742,12602,"2114"
"63526",12602149701,12602,"2114"
"63527",12602149742,12602,"2114"
"63528",12602149701,12602,"2114"
"63529",12602149701,12602,"2114"
"63530",12602149731,12602,"2112"
"63531",12602149738,12602,"2112"
"63532",12602149738,12602,"2112"
"63533",12602149738,12602,"2112"
"63534",12602149739,12602,"2112"
"63535",12602149739,12602,"2112"
"63536",12602149740,12602,"2112"
"63537",12602149740,12602,"2112"
"63538",12602149740,12602,"2112"
"63539",12602149741,12602,"2112"
"63540",12602149741,12602,"2112"
"63541",12602159135,12602,"2112"
"63542",12602159135,12602,"2112"
"63543",12602159135,12602,"2112"
"63544",12602159135,12602,"2112"
"63545",12602159135,12602,"2112"
"63546",12602159126,12602,"2112"
"63547",12602159126,12602,"2112"
"63548",12602159126,12602,"2112"
"63549",12602159126,12602,"2112"
"63550",12602159107,12602,"2112"
"63551",12602159107,12602,"2112"
"63552",12602159143,12602,"2112"
"63553",12602159143,12602,"2112"
"63554",12602159130,12602,"2112"
"63555",12602159130,12602,"2112"
"63556",12602159122,12602,"2112"
"63557",12602159122,12602,"2112"
"63558",12602159122,12602,"2112"
"63559",12602159122,12602,"2112"
"63560",12602159128,12602,"2112"
"63561",12602159128,12602,"2112"
"63562",12602159128,12602,"2112"
"63563",12602159105,12602,"2112"
"63564",12602159105,12602,"2112"
"63565",12602159105,12602,"2112"
"63566",12602159105,12602,"2112"
"63567",12602159127,12602,"2112"
"63568",12602159145,12602,"2112"
"63569",12602159145,12602,"2112"
"63570",12602159127,12602,"2112"
"63571",12602159127,12602,"2112"
"63572",12602159145,12602,"2112"
"63573",12602159138,12602,"2112"
"63574",12602159145,12602,"2112"
"63575",12602159145,12602,"2112"
"63576",12602159127,12602,"2112"
"63577",12602159127,12602,"2112"
"63578",12602159127,12602,"2112"
"63579",12602159138,12602,"2112"
"63580",12602159138,12602,"2112"
"63581",12602159138,12602,"2112"
"63582",12602159148,12602,"2112"
"63583",12602159134,12602,"2112"
"63584",12602159147,12602,"2112"
"63585",12602159147,12602,"2112"
"63586",12602159147,12602,"2112"
"63587",12602159134,12602,"2112"
"63588",12602159134,12602,"2112"
"63589",12602159147,12602,"2112"
"63590",12602159147,12602,"2112"
"63591",12602159134,12602,"2112"
"63592",12602159134,12602,"2112"
"63593",12602150101,12602,"2113"
"63594",12602150130,12602,"2113"
"63595",12602150131,12602,"2113"
"63596",12602150101,12602,"2113"
"63597",12602150101,12602,"2113"
"63598",12602150131,12602,"2113"
"63599",12602150131,12602,"2113"
"63600",12602150105,12602,"2113"
"63601",12602150105,12602,"2113"
"63602",12602150103,12602,"2113"
"63603",12602150103,12602,"2113"
"63604",12602150103,12602,"2113"
"63605",12602150101,12602,"2113"
"63606",12602150132,12602,"2113"
"63607",12602150132,12602,"2113"
"63608",12602150132,12602,"2113"
"63609",12602150010,12602,"2113"
"63610",12602150102,12602,"2113"
"63611",12602150102,12602,"2113"
"63612",12602150102,12602,"2113"
"63613",12602150102,12602,"2113"
"63614",12602150102,12602,"2113"
"63615",12602159143,12602,"2113"
"63616",12602150102,12602,"2113"
"63617",12602150104,12602,"2113"
"63618",12602150104,12602,"2113"
"63619",12602150104,12602,"2113"
"63620",12602150104,12602,"2113"
"63621",12602150132,12602,"2113"
"63622",12602150132,12602,"2113"
"63623",12602159137,12602,"2113"
"63624",12602159137,12602,"2113"
"63625",12602159115,12602,"2113"
"63626",12602159115,12602,"2113"
"63627",12602159115,12602,"2113"
"63628",12602150119,12602,"2113"
"63629",12602159115,12602,"2113"
"63630",12602159115,12602,"2113"
"63631",12602159115,12602,"2113"
"63632",12602159140,12602,"2112"
"63633",12602159140,12602,"2113"
"63634",12602159140,12602,"2112"
"63635",12602150107,12602,"2113"
"63636",12602150123,12602,"2113"
"63637",12602150112,12602,"2113"
"63638",12602150112,12602,"2113"
"63639",12602150112,12602,"2113"
"63640",12602150122,12602,"2113"
"63641",12602150122,12602,"2113"
"63642",12602150122,12602,"2113"
"63643",12602150114,12602,"2113"
"63644",12602150113,12602,"2113"
"63645",12602150114,12602,"2113"
"63646",12602150113,12602,"2113"
"63647",12602150113,12602,"2113"
"63648",12602150113,12602,"2113"
"63649",12602150113,12602,"2113"
"63650",12602150113,12602,"2113"
"63651",12602150106,12602,"2113"
"63652",12602150113,12602,"2113"
"63653",12602150109,12602,"2113"
"63654",12602150109,12602,"2113"
"63655",12602150109,12602,"2113"
"63656",12602150110,12602,"2113"
"63657",12602150110,12602,"2113"
"63658",12602150106,12602,"2113"
"63659",12602150106,12602,"2113"
"63660",12602150110,12602,"2113"
"63661",12602150117,12602,"2113"
"63662",12602150117,12602,"2113"
"63663",12602150115,12602,"2113"
"63664",12602150115,12602,"2113"
"63665",12602150115,12602,"2113"
"63666",12602150115,12602,"2113"
"63667",12602150115,12602,"2113"
"63668",12602150108,12602,"2113"
"63669",12602150108,12602,"2113"
"63670",12602150118,12602,"2113"
"63671",12602150118,12602,"2113"
"63672",12602150116,12602,"2113"
"63673",12602150116,12602,"2113"
"63674",12602150111,12602,"2113"
"63675",12602150120,12602,"2113"
"63676",12602150111,12602,"2113"
"63677",12602150111,12602,"2113"
"63678",12602150121,12602,"2113"
"63679",12602150121,12602,"2113"
"63680",12602150121,12602,"2113"
"63681",12602150121,12602,"2113"
"63682",12602150121,12602,"2113"
"63683",12602150122,12602,"2113"
"63684",12602150122,12602,"2113"
"63685",12602150128,12602,"2113"
"63686",12602150123,12602,"2113"
"63687",12602150123,12602,"2113"
"63688",12602150123,12602,"2113"
"63689",12602150123,12602,"2113"
"63690",12602150123,12602,"2113"
"63691",12602150123,12602,"2113"
"63692",12602150123,12602,"2113"
"63693",12602150123,12602,"2113"
"63694",12602150128,12602,"2113"
"63695",12602150128,12602,"2113"
"63696",12602150107,12602,"2113"
"63697",12602150129,12602,"2113"
"63698",12602150107,12602,"2113"
"63699",12602150107,12602,"2113"
"63700",12602150128,12602,"2113"
"63701",12602150107,12602,"2113"
"63702",12602150124,12602,"2113"
"63703",12602150124,12602,"2113"
"63704",12602150129,12602,"2113"
"63705",12602150129,12602,"2113"
"63706",12602150124,12602,"2113"
"63707",12602150129,12602,"2113"
"63708",12602159132,12602,"2112"
"63709",12602159137,12602,"2112"
"63710",12602159137,12602,"2112"
"63711",12602159123,12602,"2112"
"63712",12602159123,12602,"2112"
"63713",12602159132,12602,"2112"
