"postcode","total_tax","num_individuals","mean_tax_000s","year"
6281,274626757,4667,58.845,"2014"
6282,55724278,926,60.178,"2014"
6284,65989290,1253,52.666,"2014"
6285,311267302,6225,50.003,"2014"
6286,15536309,369,42.104,"2014"
6288,15990358,342,46.756,"2014"
6290,40969278,1000,40.97,"2014"
6302,107282655,1997,53.722,"2014"
6304,49646263,920,53.964,"2014"
6306,31554399,572,55.166,"2014"
6308,50412129,899,56.076,"2014"
6309,12126913,169,71.757,"2014"
6311,14548712,295,49.318,"2014"
6312,142222382,2685,52.97,"2014"
6313,6179901,90,68.666,"2014"
6315,64135699,1273,50.382,"2014"
6316,12508098,211,59.281,"2014"
6317,113717155,2336,48.681,"2014"
6318,17789101,286,62.2,"2014"
6320,18420895,358,51.456,"2014"
6321,13439743,314,42.802,"2014"
6322,6116049,141,43.377,"2014"
6323,23525026,522,45.068,"2014"
6324,87434284,2002,43.674,"2014"
6326,12212100,328,37.233,"2014"
6327,5852872,126,46.452,"2014"
6328,14414940,280,51.482,"2014"
6330,977605667,19825,49.312,"2014"
6333,154294806,3390,45.515,"2014"
6335,30734853,475,64.705,"2014"
6336,11865679,218,54.43,"2014"
6337,27275592,409,66.689,"2014"
6338,29401232,473,62.16,"2014"
6341,14167845,171,82.853,"2014"
6343,8924609,162,55.091,"2014"
6346,32993810,541,60.987,"2014"
6348,38613849,570,67.744,"2014"
6350,15931314,269,59.225,"2014"
6352,7688457,129,59.601,"2014"
6353,32060437,552,58.081,"2014"
6355,31656329,400,79.141,"2014"
6356,9743577,119,81.879,"2014"
6357,2856356,68,42.006,"2014"
6358,2876112,83,34.652,"2014"
6359,20921154,320,65.379,"2014"
6361,6350755,79,80.39,"2014"
6363,2100466,50,42.01,"2014"
6365,22116091,343,64.479,"2014"
6367,14148126,235,60.205,"2014"
6369,28121619,489,57.509,"2014"
6370,18105026,329,55.031,"2014"
6372,5749343,92,62.493,"2014"
6375,39142491,669,58.509,"2014"
6383,40025900,577,69.369,"2014"
6386,5226805,60,87.114,"2014"
6390,73860665,978,75.523,"2014"
6391,36963410,696,53.109,"2014"
6392,18422152,358,51.459,"2014"
6393,2741372,73,37.554,"2014"
6394,3559603,83,42.887,"2014"
6395,66756126,1450,46.039,"2014"
6396,11211996,243,46.14,"2014"
6398,12420041,324,38.334,"2014"
6401,221158179,3928,56.303,"2014"
6403,6501632,114,57.032,"2014"
6405,9767893,190,51.41,"2014"
6407,33830809,601,56.291,"2014"
6409,14831739,247,60.048,"2014"
6410,28343133,539,52.585,"2014"
6411,6741842,92,73.281,"2014"
6415,90160303,1672,53.924,"2014"
6418,28972982,415,69.815,"2014"
6420,5845009,88,66.421,"2014"
6421,5479569,98,55.914,"2014"
6423,4245425,96,44.224,"2014"
6424,2942369,54,54.489,"2014"
6425,4781120,94,50.863,"2014"
6426,35583706,490,72.62,"2014"
6429,23641145,389,60.775,"2014"
6430,1009999988,13841,72.972,"2014"
6431,3190111,67,47.614,"2014"
6432,273486762,4140,66.06,"2014"
6436,2145085,50,42.902,"2014"
6437,20142819,235,85.715,"2014"
6438,16752716,318,52.682,"2014"
6440,13038209,258,50.536,"2014"
6442,99283534,1262,78.672,"2014"
6443,19871379,376,52.85,"2014"
6445,9772197,121,80.762,"2014"
6446,10258717,99,103.624,"2014"
6447,6968933,87,80.103,"2014"
6448,9366699,185,50.631,"2014"
6450,455455790,8154,55.857,"2014"
6460,25917149,432,59.994,"2014"
6461,22799166,411,55.473,"2014"
6466,2815258,68,41.401,"2014"
6468,15128482,217,69.717,"2014"
6472,7855047,147,53.436,"2014"
6475,11729857,238,49.286,"2014"
6477,8359035,168,49.757,"2014"
6479,15567840,388,40.124,"2014"
6485,17110776,270,63.374,"2014"
6488,5954961,113,52.699,"2014"
6490,5820435,124,46.939,"2014"
6501,37921941,613,61.863,"2014"
6502,42230404,761,55.494,"2014"
6503,62849035,1349,46.59,"2014"
6504,3292307,68,48.417,"2014"
6505,3440750,91,37.811,"2014"
6507,18452010,374,49.337,"2014"
6509,8839843,126,70.158,"2014"
6510,62445279,1207,51.736,"2014"
6511,19209938,317,60.6,"2014"
6512,5159973,67,77.015,"2014"
6513,8644093,128,67.532,"2014"
6514,17956014,324,55.42,"2014"
6515,12163366,246,49.445,"2014"
6516,61036687,1003,60.855,"2014"
6517,15609843,303,51.518,"2014"
6518,7426205,139,53.426,"2014"
6519,18867468,327,57.699,"2014"
6521,9098616,219,41.547,"2014"
6522,22378089,310,72.188,"2014"
6525,132664903,2018,65.741,"2014"
6528,18241777,296,61.628,"2014"
6530,1203165557,19881,60.519,"2014"
6532,158608070,2572,61.668,"2014"
6535,43639048,869,50.218,"2014"
6536,45738394,877,52.154,"2014"
6537,24726297,494,50.054,"2014"
6556,72385486,1233,58.707,"2014"
6558,25765946,476,54.131,"2014"
6560,35575237,669,53.177,"2014"
6562,40451523,680,59.488,"2014"
6564,14277703,249,57.341,"2014"
6566,106103105,1916,55.378,"2014"
6567,3394364,61,55.646,"2014"
6568,8416760,140,60.12,"2014"
6569,10293805,197,52.253,"2014"
6571,4395364,80,54.943,"2014"
6574,2767821,53,52.224,"2014"
6575,6197394,112,55.334,"2014"
6603,44469528,762,58.359,"2014"
6606,8286362,145,57.148,"2014"
6608,4521897,67,67.491,"2014"
6609,31103372,533,58.356,"2014"
6612,10315839,155,66.554,"2014"
6616,2266657,58,39.081,"2014"
6620,10986089,223,49.265,"2014"
6623,24015632,426,56.375,"2014"
6630,16925593,318,53.226,"2014"
6635,3641245,73,49.881,"2014"
6638,12430510,232,53.58,"2014"
6640,4746350,131,36.232,"2014"
6642,20794142,409,50.842,"2014"
6646,6129904,136,45.073,"2014"
6701,173223276,3361,51.54,"2014"
6707,108620101,1707,63.633,"2014"
6710,74157869,631,117.525,"2014"
6713,71884757,669,107.452,"2014"
6714,981789384,10692,91.825,"2014"
6716,39159737,393,99.644,"2014"
6718,22863990,406,56.316,"2014"
6720,127145195,1347,94.392,"2014"
6721,306461674,3037,100.91,"2014"
6722,516904212,6204,83.318,"2014"
6725,481242991,8011,60.073,"2014"
6726,82208644,1275,64.478,"2014"
6728,120637476,2050,58.848,"2014"
6740,29101364,467,62.316,"2014"
6743,240875384,3861,62.387,"2014"
6751,167117905,1907,87.634,"2014"
6753,264923949,2953,89.714,"2014"
6754,85183826,879,96.91,"2014"
6760,5232370,90,58.138,"2014"
6765,35098624,767,45.761,"2014"
6770,37563768,750,50.086,"2014"
6798,74649615,991,75.328,"2014"
6799,12572589,256,49.112,"2014"
7000,493828802,8541,57.819,"2014"
7004,275954770,4507,61.229,"2014"
7005,545884038,8129,67.153,"2014"
7007,110094300,1818,60.558,"2014"
7008,371776784,6934,53.617,"2014"
7009,275946272,6335,43.56,"2014"
7010,311008885,7433,41.842,"2014"
7011,307920272,7136,43.151,"2014"
7012,20915201,450,46.479,"2014"
7015,300052881,6041,49.67,"2014"
7016,36502900,942,38.751,"2014"
7017,148583504,3088,48.117,"2014"
7018,593643752,11834,50.165,"2014"
7019,96146190,2340,41.089,"2014"
7020,83492832,1562,53.453,"2014"
7021,75068186,1461,51.382,"2014"
7022,21526587,494,43.577,"2014"
7023,8767190,182,48.172,"2014"
7024,17132490,344,49.804,"2014"
7025,54854938,1110,49.419,"2014"
7026,20188946,512,39.432,"2014"
7027,4717631,142,33.223,"2014"
7030,319202614,7518,42.459,"2014"
7050,320433063,6615,48.441,"2014"
7052,213811398,4058,52.689,"2014"
7053,126059653,2103,59.943,"2014"
7054,245625407,4909,50.036,"2014"
7055,10366501,227,45.668,"2014"
7109,198500849,4527,43.849,"2014"
7112,57903752,1455,39.797,"2014"
7113,21669158,532,40.732,"2014"
7116,40387697,1032,39.136,"2014"
7117,20950577,471,44.482,"2014"
7120,29579769,816,36.25,"2014"
7140,213562854,5092,41.941,"2014"
7150,70748906,1560,45.352,"2014"
7155,20311209,464,43.775,"2014"
7162,17664542,401,44.052,"2014"
7163,8120300,190,42.739,"2014"
7170,170272185,3052,55.791,"2014"
7171,76112717,1695,44.905,"2014"
7172,75833810,1781,42.58,"2014"
7173,142930432,3360,42.539,"2014"
7174,3886345,88,44.164,"2014"
7175,4813040,116,41.492,"2014"
7176,3280622,80,41.008,"2014"
7177,9244946,235,39.341,"2014"
7178,4449969,114,39.035,"2014"
7179,8972182,229,39.18,"2014"
7180,2929089,93,31.496,"2014"
7182,3701013,107,34.589,"2014"
7184,11933099,355,33.615,"2014"
7185,2735636,63,43.423,"2014"
7186,2450511,72,34.035,"2014"
7187,2621401,68,38.551,"2014"
7190,60836372,1560,38.998,"2014"
7209,10249854,223,45.964,"2014"
7210,19564688,479,40.845,"2014"
7211,4848152,120,40.402,"2014"
7212,46938665,1040,45.134,"2014"
7213,4516836,125,36.135,"2014"
7214,9848924,225,43.773,"2014"
7215,70363024,1739,40.462,"2014"
7216,55726868,1525,36.543,"2014"
7248,249911246,6396,39.074,"2014"
7249,260595350,5817,44.799,"2014"
7250,1418988477,27894,50.871,"2014"
7252,79545849,1519,52.368,"2014"
7253,84525068,1879,44.985,"2014"
7254,12270585,288,42.607,"2014"
7255,20257459,500,40.515,"2014"
7256,42596145,970,43.914,"2014"
7258,34399983,538,63.941,"2014"
7259,11418211,266,42.926,"2014"
7260,63418512,1617,39.22,"2014"
7261,7819970,190,41.158,"2014"
7262,40150665,944,42.533,"2014"
7263,11684495,291,40.153,"2014"
7264,10046523,268,37.488,"2014"
7265,4800045,125,38.401,"2014"
7267,19448601,461,42.188,"2014"
7268,26433522,569,46.457,"2014"
7270,84212142,1942,43.364,"2014"
7275,78150006,1776,44.004,"2014"
7276,12129938,290,41.828,"2014"
7277,144035746,3022,47.663,"2014"
7290,53010687,1214,43.667,"2014"
7291,14453724,304,47.546,"2014"
7292,13703911,344,39.837,"2014"
7300,83677793,1824,45.876,"2014"
7301,102164961,2312,44.189,"2014"
7302,37805177,901,41.96,"2014"
7303,62393615,1399,44.599,"2014"
7304,120359437,3047,39.501,"2014"
7305,21334491,536,39.804,"2014"
7306,81591577,2017,40.452,"2014"
7307,238957756,5231,45.682,"2014"
7310,617939618,13879,44.524,"2014"
7315,327933474,7535,43.522,"2014"
7316,151580917,3212,47.193,"2014"
7320,405278313,8565,47.318,"2014"
7321,102280057,2177,46.983,"2014"
7322,91462073,1935,47.268,"2014"
7325,192288898,4307,44.646,"2014"
7330,160519484,3654,43.93,"2014"
7331,15911214,349,45.591,"2014"
7467,47088116,858,54.882,"2014"
7468,20935347,405,51.693,"2014"
7469,20053566,361,55.551,"2014"
7470,24892519,373,66.736,"2014"
800,323960081,5272,61.45,"2014"
801,103738045,1454,71.347,"2014"
804,25812992,329,78.459,"2014"
810,1270082872,20337,62.452,"2014"
811,48801974,678,71.98,"2014"
812,722816551,11690,61.833,"2014"
813,12214262,184,66.382,"2014"
814,21323451,318,67.055,"2014"
820,959401145,13138,73.025,"2014"
821,59126229,893,66.211,"2014"
822,212414023,4753,44.691,"2014"
828,51231672,625,81.971,"2014"
829,8562509,132,64.868,"2014"
830,717384510,11316,63.396,"2014"
831,113060353,1658,68.191,"2014"
832,501285238,7408,67.669,"2014"
834,21587922,323,66.836,"2014"
835,237927115,3370,70.602,"2014"
836,296379426,4488,66.039,"2014"
837,41667689,706,59.02,"2014"
838,22966462,365,62.922,"2014"
839,38874954,581,66.911,"2014"
840,8159274,137,59.557,"2014"
841,18994649,329,57.735,"2014"
845,17965754,361,49.767,"2014"
846,10546577,198,53.266,"2014"
847,10755385,195,55.156,"2014"
850,193163189,3453,55.941,"2014"
851,80366296,1424,56.438,"2014"
852,62138161,1617,38.429,"2014"
853,24857870,384,64.735,"2014"
854,21829630,427,51.124,"2014"
860,47961307,819,58.561,"2014"
861,31585848,682,46.314,"2014"
862,8890531,211,42.136,"2014"
870,762730172,13457,56.68,"2014"
871,139205023,2441,57.028,"2014"
872,132839230,3424,38.797,"2014"
880,45085197,681,66.205,"2014"
881,128190546,1875,68.369,"2014"
885,53112711,616,86.222,"2014"
886,54631050,869,62.867,"2014"
