"postcode","total_tax","num_individuals","mean_tax_000s","year"
4131,196815759,4675,42.1,"2012"
4132,462914284,11270,41.075,"2012"
4133,328488942,7635,43.025,"2012"
4151,661961810,10455,63.316,"2012"
4152,1650058117,27410,60.2,"2012"
4153,172118003,2835,60.712,"2012"
4154,383728147,5740,66.852,"2012"
4155,74160574,895,82.861,"2012"
4156,133092314,1975,67.389,"2012"
4157,564829910,11475,49.223,"2012"
4158,107792414,2165,49.789,"2012"
4159,441849116,8450,52.29,"2012"
4160,627845447,10990,57.129,"2012"
4161,464525378,9905,46.899,"2012"
4163,545756681,9310,58.621,"2012"
4164,406761895,7645,53.207,"2012"
4165,988786690,19675,50.256,"2012"
4169,584779906,8940,65.412,"2012"
4170,916104591,14755,62.088,"2012"
4171,831343290,9825,84.616,"2012"
4172,148686084,2575,57.743,"2012"
4173,264141482,5195,50.846,"2012"
4174,77229834,1550,49.826,"2012"
4178,734344473,13985,52.51,"2012"
4179,614873640,10925,56.282,"2012"
4183,51178966,1150,44.504,"2012"
4184,80866266,2270,35.624,"2012"
4205,93225589,2215,42.089,"2012"
4207,1125844110,25565,44.039,"2012"
4208,450465099,9145,49.259,"2012"
4209,905662096,19065,47.504,"2012"
4210,475185121,10245,46.383,"2012"
4211,1425234114,32830,43.413,"2012"
4212,819717001,15145,54.125,"2012"
4213,751029155,16310,46.048,"2012"
4214,928060886,21120,43.943,"2012"
4215,1043250563,25490,40.928,"2012"
4216,990979521,19925,49.736,"2012"
4217,1231776403,23835,51.68,"2012"
4218,1018938726,20835,48.906,"2012"
4219,11373185,285,39.906,"2012"
4220,831748484,18465,45.045,"2012"
4221,670117690,15350,43.656,"2012"
4223,397960390,8270,48.121,"2012"
4224,167873036,3670,45.742,"2012"
4225,182590480,4275,42.712,"2012"
4226,819717485,18515,44.274,"2012"
4227,452349888,10295,43.939,"2012"
4228,164936310,3430,48.087,"2012"
4230,17010834,440,38.661,"2012"
4270,100325040,2115,47.436,"2012"
4271,62631269,1500,41.755,"2012"
4272,113760817,2540,44.788,"2012"
4275,77546308,1760,44.061,"2012"
4280,393683841,8395,46.896,"2012"
4285,410393869,9465,43.36,"2012"
4287,12679813,360,35.222,"2012"
4300,1224535274,24780,49.417,"2012"
4301,542372787,12475,43.477,"2012"
4303,64941819,1635,39.72,"2012"
4304,328433086,7675,42.793,"2012"
4305,1380307982,30230,45.661,"2012"
4306,896830846,17945,49.977,"2012"
4307,34267135,860,39.846,"2012"
4309,61205897,1555,39.361,"2012"
4310,121007841,3125,38.723,"2012"
4311,187769150,4585,40.953,"2012"
4312,50222506,1230,40.832,"2012"
4313,32871990,945,34.786,"2012"
4340,115341886,2655,43.444,"2012"
4341,268381635,6445,41.642,"2012"
4342,50494638,1230,41.053,"2012"
4343,228542678,6130,37.283,"2012"
4344,52364172,1285,40.751,"2012"
4346,21551170,480,44.899,"2012"
4347,23740886,600,39.569,"2012"
4350,2713814846,58135,46.682,"2012"
4352,701641797,15060,46.59,"2012"
4353,7640809,235,32.515,"2012"
4354,24011203,570,42.125,"2012"
4355,43991957,1230,35.766,"2012"
4356,109881560,2755,39.885,"2012"
4357,57240090,1480,38.676,"2012"
4358,45137731,1125,40.123,"2012"
4359,24003653,615,39.031,"2012"
4360,12571288,395,31.827,"2012"
4361,44073383,1305,33.773,"2012"
4362,46681014,1300,35.909,"2012"
4363,15240446,380,40.107,"2012"
4364,8906271,190,46.876,"2012"
4365,5706718,170,33.569,"2012"
4370,362196731,9685,37.398,"2012"
4371,13101000,400,32.753,"2012"
4372,2316550,50,46.331,"2012"
4373,19301690,570,33.863,"2012"
4374,7580866,210,36.1,"2012"
4375,2776755,60,46.28,"2012"
4376,6912203,190,36.381,"2012"
4377,10390219,340,30.56,"2012"
4378,3484010,120,29.034,"2012"
4380,152422866,4545,33.537,"2012"
4381,9390590,290,32.382,"2012"
4382,9606939,310,30.991,"2012"
4383,10558390,345,30.605,"2012"
4385,22944640,635,36.134,"2012"
4387,25432456,705,36.075,"2012"
4388,6075940,205,29.639,"2012"
4390,207404194,4475,46.348,"2012"
4400,44998973,995,45.226,"2012"
4401,123592517,3045,40.589,"2012"
4402,3793276,125,30.347,"2012"
4403,16630144,435,38.231,"2012"
4404,12587215,305,41.27,"2012"
4405,393953860,8295,47.493,"2012"
4406,20752512,565,36.731,"2012"
4407,12607589,360,35.022,"2012"
4408,13947558,400,34.869,"2012"
4410,27331870,775,35.267,"2012"
4411,10294658,230,44.76,"2012"
4412,5170664,105,49.245,"2012"
4413,212777415,4075,52.216,"2012"
4415,48387352,1040,46.527,"2012"
4416,14074129,315,44.68,"2012"
4417,14661351,360,40.726,"2012"
4419,20281018,550,36.875,"2012"
4420,33249989,800,41.563,"2012"
4421,39819096,1040,38.288,"2012"
4422,11029127,300,36.764,"2012"
4423,3812136,130,29.325,"2012"
4424,3758432,75,50.113,"2012"
4425,4424695,150,29.498,"2012"
4427,8545268,215,39.746,"2012"
4428,16345587,400,40.864,"2012"
4454,25008125,550,45.47,"2012"
4455,273106587,5150,53.031,"2012"
4465,29505615,795,37.114,"2012"
4467,2167829,55,39.416,"2012"
4468,7234047,205,35.289,"2012"
4470,94012802,2170,43.324,"2012"
4472,36422581,890,40.925,"2012"
4477,11240966,290,38.762,"2012"
4478,11471965,295,38.889,"2012"
4480,21771607,500,43.544,"2012"
4481,3523184,65,54.203,"2012"
4482,3872202,65,59.573,"2012"
4486,19527312,465,41.995,"2012"
4487,86183933,1980,43.528,"2012"
4488,4660711,175,26.633,"2012"
4490,33679377,805,41.838,"2012"
4492,6889091,120,57.41,"2012"
4494,2405254,55,43.732,"2012"
4496,6932241,210,33.011,"2012"
4497,9452500,200,47.263,"2012"
4498,3955943,75,52.746,"2012"
4500,1139740243,23020,49.511,"2012"
4501,136086950,2990,45.515,"2012"
4502,253425535,5260,48.18,"2012"
4503,958720168,20335,47.147,"2012"
4504,466998383,9540,48.952,"2012"
4505,477244981,10510,45.409,"2012"
4506,478964258,11265,42.518,"2012"
4507,361662718,8480,42.649,"2012"
4508,372807729,9030,41.286,"2012"
4509,632163736,11795,53.596,"2012"
4510,862173661,21560,39.99,"2012"
4511,167197443,4000,41.8,"2012"
4512,83772438,1945,43.071,"2012"
4514,128047403,3075,41.642,"2012"
4515,83647419,1990,42.034,"2012"
4516,102401545,2405,42.579,"2012"
4517,17706599,390,45.402,"2012"
4518,114020733,2690,42.387,"2012"
4519,172755741,4270,40.459,"2012"
4520,516730810,7860,65.742,"2012"
4521,130553267,2545,51.298,"2012"
4550,96226836,2325,41.388,"2012"
4551,1204902315,27630,43.609,"2012"
4552,195413220,4875,40.085,"2012"
4553,138972824,3135,44.33,"2012"
4554,43982090,1050,41.888,"2012"
4555,169546352,3890,43.586,"2012"
4556,1136588059,23275,48.833,"2012"
4557,440086361,9755,45.114,"2012"
4558,455111958,10940,41.601,"2012"
4559,149769641,3380,44.311,"2012"
4560,658919845,15825,41.638,"2012"
4561,166124461,3935,42.218,"2012"
4562,191792091,4385,43.739,"2012"
4563,208449040,4665,44.684,"2012"
4564,266553963,6115,43.591,"2012"
4565,295927800,7655,38.659,"2012"
4566,221624195,4840,45.791,"2012"
4567,345454470,7290,47.388,"2012"
4568,79444632,2000,39.723,"2012"
4569,33117846,805,41.141,"2012"
4570,789673611,19910,39.663,"2012"
4571,13634554,365,37.355,"2012"
4572,114847958,2355,48.768,"2012"
4573,600514699,13300,45.152,"2012"
4574,24252731,710,34.159,"2012"
4575,650715106,13335,48.798,"2012"
4580,62405865,1835,34.009,"2012"
4581,23250196,670,34.702,"2012"
4600,13503790,395,34.187,"2012"
4601,17912037,565,31.703,"2012"
4605,69001827,1970,35.027,"2012"
4606,41706407,1185,35.196,"2012"
4608,16418653,440,37.316,"2012"
4610,312300118,7365,42.404,"2012"
4612,4992791,170,29.37,"2012"
4613,10037474,345,29.095,"2012"
4614,18117226,480,37.745,"2012"
4615,114977102,2955,38.91,"2012"
4620,7369400,215,34.277,"2012"
4621,28710019,800,35.888,"2012"
4625,59405276,1745,34.044,"2012"
4626,43468753,1510,28.788,"2012"
4627,14993594,390,38.446,"2012"
4630,53190289,1420,37.458,"2012"
4650,640051646,15455,41.414,"2012"
4655,1074899554,26215,41.004,"2012"
4659,65069185,1760,36.972,"2012"
4660,138963428,3645,38.125,"2012"
4662,10408125,290,35.891,"2012"
4670,1704635739,39845,42.782,"2012"
4671,105783057,2765,38.258,"2012"
4673,12401356,335,37.019,"2012"
4674,25938258,615,42.177,"2012"
4676,3491098,60,58.185,"2012"
4677,84520954,1765,47.888,"2012"
4678,28938344,530,54.601,"2012"
4680,2157945360,31565,68.366,"2012"
4694,12435995,170,73.153,"2012"
4695,35652474,575,62.005,"2012"
4697,5482300,75,73.098,"2012"
4699,13091428,270,48.487,"2012"
4700,543356720,9900,54.885,"2012"
4701,1271069098,24335,52.233,"2012"
4702,795433268,14600,54.482,"2012"
4703,698125726,12115,57.625,"2012"
4704,4584068,85,53.931,"2012"
4705,10024175,250,40.097,"2012"
4707,7342666,145,50.64,"2012"
4709,64593412,695,92.941,"2012"
4710,115801872,2165,53.489,"2012"
4711,61504901,1010,60.896,"2012"
4712,9990045,235,42.511,"2012"
4713,8131443,170,47.833,"2012"
4714,52771815,1165,45.298,"2012"
4715,255348046,4380,58.299,"2012"
4716,24272574,525,46.234,"2012"
4717,218824128,2855,76.646,"2012"
4718,91297474,1410,64.75,"2012"
4719,26512548,635,41.753,"2012"
4720,643409778,9730,66.127,"2012"
4721,147241777,2350,62.657,"2012"
4722,59539616,1165,51.107,"2012"
4723,55111356,950,58.012,"2012"
4724,17172910,445,38.591,"2012"
4725,43994799,935,47.054,"2012"
4726,9368870,255,36.741,"2012"
4727,6477897,125,51.824,"2012"
4728,5023517,90,55.817,"2012"
4730,104137267,2205,47.228,"2012"
4731,4078016,85,47.977,"2012"
4732,354641,55,6.449,"2012"
4735,35437703,720,49.22,"2012"
4736,2793987,50,55.88,"2012"
4737,309364071,5105,60.601,"2012"
4738,37394988,675,55.4,"2012"
4739,9564934,185,51.703,"2012"
4740,3273556074,51850,63.136,"2012"
4741,263140253,4330,60.772,"2012"
4742,39959803,610,65.508,"2012"
4743,61346479,755,81.254,"2012"
4744,415469997,4975,83.512,"2012"
4745,131880667,1655,79.687,"2012"
4746,108154800,1295,83.518,"2012"
4750,201590288,3085,65.346,"2012"
4751,184117807,2910,63.271,"2012"
4753,149055537,2220,67.143,"2012"
4754,70909869,1235,57.417,"2012"
4756,19377360,365,53.089,"2012"
4757,10399760,195,53.333,"2012"
4798,28793537,550,52.352,"2012"
4799,26479827,515,51.418,"2012"
4800,255598250,5020,50.916,"2012"
4801,7106123,180,39.479,"2012"
4802,344796077,6845,50.372,"2012"
4803,30223045,770,39.251,"2012"
4804,73232723,1210,60.523,"2012"
4805,321442015,6735,47.728,"2012"
4806,112748097,2275,49.56,"2012"
4807,340521741,7030,48.439,"2012"
4808,30994966,630,49.199,"2012"
4809,26012192,520,50.024,"2012"
4810,883995221,14665,60.28,"2012"
4811,360135181,6745,53.393,"2012"
4812,587367825,11325,51.865,"2012"
4813,25262239,505,50.025,"2012"
4814,1390770465,26340,52.801,"2012"
4815,542592168,11130,48.751,"2012"
4816,208416770,4380,47.584,"2012"
4817,949680217,18145,52.339,"2012"
4818,716840078,13075,54.826,"2012"
4819,50541295,1280,39.486,"2012"
4820,273476739,5510,49.633,"2012"
4821,43553059,900,48.393,"2012"
4822,21067327,510,41.309,"2012"
4823,30488793,580,52.567,"2012"
4824,98730864,1555,63.493,"2012"
4825,856665011,12915,66.332,"2012"
4828,4675883,75,62.346,"2012"
4829,13749126,205,67.069,"2012"
4830,18688988,445,41.998,"2012"
4849,33929805,840,40.393,"2012"
4850,284461628,6450,44.103,"2012"
4852,84301543,2005,42.046,"2012"
4854,143051550,3755,38.097,"2012"
4855,15902070,395,40.259,"2012"
4856,14449417,370,39.053,"2012"
4858,38371302,865,44.36,"2012"
4859,14340409,350,40.973,"2012"
4860,256653191,6320,40.61,"2012"
4861,31002372,775,40.004,"2012"
4865,194987269,4090,47.675,"2012"
4868,520346818,11155,46.647,"2012"
4869,430104435,9205,46.726,"2012"
4870,2115466782,43605,48.515,"2012"
4871,256231616,6645,38.561,"2012"
4872,100183301,2360,42.451,"2012"
4873,139462949,3525,39.564,"2012"
4874,167704157,2525,66.418,"2012"
4875,131891619,2960,44.558,"2012"
4876,32676032,825,39.608,"2012"
4877,122792504,3210,38.254,"2012"
4878,357543373,7165,49.902,"2012"
4879,537469668,10970,48.995,"2012"
4880,267263646,6505,41.086,"2012"
4881,97595013,2355,41.442,"2012"
4882,71974765,1645,43.754,"2012"
4883,174213985,4380,39.775,"2012"
4884,48761189,1175,41.499,"2012"
4885,89061944,2255,39.496,"2012"
4886,16852429,470,35.857,"2012"
4887,36530967,910,40.144,"2012"
4888,48383905,1245,38.863,"2012"
4890,29788383,625,47.662,"2012"
4891,13415702,305,43.986,"2012"
4895,70493592,1775,39.715,"2012"
5000,442532193,7590,58.305,"2012"
5001,46616751,725,64.299,"2012"
5006,345944252,4460,77.566,"2012"
5007,167328660,3555,47.069,"2012"
5008,297503401,6860,43.368,"2012"
5009,122346364,2775,44.089,"2012"
5010,101271573,2525,40.108,"2012"
5011,256667155,5575,46.039,"2012"
5012,176105023,4500,39.135,"2012"
5013,199053468,4720,42.173,"2012"
5014,272561970,6115,44.573,"2012"
5015,157581992,3370,46.761,"2012"
5016,241160028,4740,50.878,"2012"
5017,95223345,2255,42.228,"2012"
5018,191194194,3765,50.782,"2012"
5019,256709522,5105,50.286,"2012"
5020,99704664,1965,50.741,"2012"
5021,221441870,3995,55.43,"2012"
5022,559694589,9585,58.393,"2012"
5023,338063938,8185,41.303,"2012"
5024,407399897,8275,49.233,"2012"
5025,211820420,4675,45.31,"2012"
5031,263624042,5430,48.55,"2012"
5032,362715200,7415,48.917,"2012"
5033,195605084,4450,43.957,"2012"
5034,401868908,6395,62.842,"2012"
5035,183149532,3665,49.973,"2012"
5037,256123363,5635,45.453,"2012"
5038,398138006,8990,44.287,"2012"
5039,217235920,4830,44.977,"2012"
5040,72355147,1400,51.683,"2012"
5041,429932064,8035,53.508,"2012"
5042,244981287,5755,42.569,"2012"
5043,390947762,9175,42.611,"2012"
5044,368655901,6545,56.327,"2012"
5045,599560513,10420,57.54,"2012"
5046,213744564,4855,44.026,"2012"
5047,177199008,4100,43.22,"2012"
5048,435447392,8440,51.594,"2012"
5049,322333389,6355,50.722,"2012"
5050,175085599,3515,49.811,"2012"
5051,468304950,8940,52.384,"2012"
5052,232711255,4240,54.885,"2012"
5061,545258692,6850,79.6,"2012"
5062,672778004,9745,69.039,"2012"
5063,467593370,7600,61.526,"2012"
5064,458807501,6375,71.97,"2012"
5065,466611272,6625,70.432,"2012"
5066,600789008,8055,74.586,"2012"
5067,441565483,6590,67.006,"2012"
5068,505558930,7520,67.229,"2012"
5069,370557544,5275,70.248,"2012"
5070,401015510,8110,49.448,"2012"
5071,22010469,410,53.685,"2012"
5072,404946469,7415,54.612,"2012"
5073,405759400,8545,47.486,"2012"
5074,286839950,6715,42.717,"2012"
5075,267967044,5995,44.699,"2012"
5076,284370620,5980,47.554,"2012"
5081,438767748,5785,75.846,"2012"
5082,482625890,8815,54.751,"2012"
5083,206066079,4255,48.43,"2012"
5084,160935957,4185,38.456,"2012"
5085,374438603,8255,45.36,"2012"
5086,360276537,8290,43.46,"2012"
5087,253773859,5800,43.755,"2012"
5088,75158224,1830,41.071,"2012"
5089,206127355,4210,48.962,"2012"
5090,176902061,4245,41.674,"2012"
5091,210363592,4520,46.541,"2012"
5092,409444478,9355,43.768,"2012"
5093,199119471,4800,41.484,"2012"
5094,18734677,465,40.29,"2012"
5095,504608186,10490,48.104,"2012"
5096,343512356,8060,42.62,"2012"
5097,361572781,8075,44.777,"2012"
5098,268859036,6360,42.274,"2012"
5106,5822423,90,64.694,"2012"
5107,302889554,7765,39.008,"2012"
5108,735843678,18385,40.025,"2012"
5109,459965784,10750,42.788,"2012"
5110,164829522,3905,42.21,"2012"
5111,13729344,245,56.039,"2012"
5112,308378392,7845,39.309,"2012"
5113,220868267,6200,35.624,"2012"
5114,698517167,16065,43.481,"2012"
5115,150181661,3595,41.776,"2012"
5116,172514058,3985,43.291,"2012"
5117,70105794,1565,44.797,"2012"
5118,477745835,10115,47.232,"2012"
5120,53418594,1320,40.469,"2012"
5121,21270649,575,36.993,"2012"
5125,574550017,11345,50.644,"2012"
5126,209473995,4475,46.81,"2012"
5127,238807862,5035,47.43,"2012"
5131,31958530,665,48.058,"2012"
5132,13974638,255,54.803,"2012"
5133,15323113,305,50.24,"2012"
5134,11585901,170,68.153,"2012"
5136,16525772,295,56.02,"2012"
5137,18021272,340,53.004,"2012"
5138,9008876,105,85.799,"2012"
5139,7698345,110,69.985,"2012"
5140,14372003,250,57.489,"2012"
5141,29524679,555,53.198,"2012"
5142,24935527,445,56.035,"2012"
5144,13418174,170,78.931,"2012"
5151,18383638,280,65.656,"2012"
5152,287669373,4425,65.011,"2012"
5153,199354713,3805,52.393,"2012"
5154,158724250,2350,67.543,"2012"
5155,130423602,2425,53.783,"2012"
5156,34656153,640,54.151,"2012"
5157,95306716,1875,50.831,"2012"
5158,699150838,15370,45.489,"2012"
5159,982950196,21010,46.785,"2012"
5160,10464949,150,69.767,"2012"
5161,230368759,5590,41.211,"2012"
5162,759272956,18480,41.087,"2012"
5163,276996331,6940,39.914,"2012"
5164,72149384,1965,36.718,"2012"
5165,99413658,2530,39.294,"2012"
5166,37371564,945,39.547,"2012"
5167,137501380,3220,42.703,"2012"
5168,111647932,2710,41.199,"2012"
5169,322938767,7565,42.689,"2012"
5170,26442027,645,40.996,"2012"
5171,162019285,3630,44.634,"2012"
5172,109108687,2535,43.041,"2012"
5173,250233767,6120,40.888,"2012"
5174,53923634,1355,39.797,"2012"
5201,47579485,1125,42.293,"2012"
5202,17204724,455,37.813,"2012"
5203,26832409,680,39.46,"2012"
5204,49602723,1265,39.212,"2012"
5210,44246344,1075,41.16,"2012"
5211,278725949,7560,36.869,"2012"
5212,39446685,1105,35.699,"2012"
5213,24916387,640,38.932,"2012"
5214,136805776,3820,35.814,"2012"
5220,9666932,265,36.479,"2012"
5221,6082310,180,33.791,"2012"
5222,15792765,385,41.021,"2012"
5223,75747574,2065,36.682,"2012"
5231,33372639,690,48.367,"2012"
5232,12929378,245,52.773,"2012"
5233,42018274,895,46.948,"2012"
5234,38281017,860,44.513,"2012"
5235,57687644,1335,43.212,"2012"
5236,4583879,90,50.932,"2012"
5237,6878736,190,36.204,"2012"
5238,69365743,1925,36.035,"2012"
5240,15019868,320,46.938,"2012"
5241,64138624,1410,45.489,"2012"
5242,53860031,990,54.405,"2012"
5243,32208787,575,56.016,"2012"
5244,110850391,2400,46.188,"2012"
5245,107023909,2010,53.246,"2012"
5250,102090539,2040,50.045,"2012"
5251,342775191,7500,45.704,"2012"
5252,152234980,3385,44.974,"2012"
5253,347192604,9255,37.515,"2012"
5254,42020409,1085,38.729,"2012"
5255,204841996,4845,42.28,"2012"
5256,21858012,600,36.431,"2012"
5259,12492665,385,32.449,"2012"
5260,35909646,985,36.457,"2012"
5261,11434705,270,42.351,"2012"
5262,12110432,340,35.619,"2012"
5263,7830396,115,68.091,"2012"
5264,28480306,765,37.23,"2012"
5265,9334563,245,38.101,"2012"
5266,14859236,400,37.149,"2012"
5267,45416228,1205,37.69,"2012"
5268,85235385,2290,37.221,"2012"
5269,3074408,70,43.921,"2012"
5270,14249661,395,36.076,"2012"
5271,196861095,4840,40.674,"2012"
5272,25651042,590,43.477,"2012"
5273,3772790,50,75.456,"2012"
5275,59241960,1385,42.774,"2012"
5276,33949506,860,39.477,"2012"
5277,68695401,1690,40.649,"2012"
5278,17265701,325,53.126,"2012"
5279,7348141,140,52.487,"2012"
5280,188381454,4205,44.8,"2012"
5290,671588076,15510,43.301,"2012"
5291,155333952,3415,45.486,"2012"
5301,9549707,325,29.384,"2012"
5302,21398925,545,39.265,"2012"
5303,3955671,55,71.922,"2012"
5304,21668885,545,39.76,"2012"
5307,14515714,370,39.232,"2012"
5320,10005967,270,37.06,"2012"
5321,4842830,100,48.429,"2012"
5322,7693455,225,34.194,"2012"
5330,81434421,2160,37.702,"2012"
5331,6186597,165,37.495,"2012"
5332,7946643,210,37.842,"2012"
5333,130979043,3480,37.638,"2012"
5340,27983333,760,36.821,"2012"
5341,158812766,4345,36.551,"2012"
5342,16546996,465,35.585,"2012"
5343,126894388,3135,40.477,"2012"
5344,12106718,355,34.104,"2012"
5345,72171421,1905,37.886,"2012"
5346,5889822,130,45.307,"2012"
5350,8190916,140,58.507,"2012"
5351,153074127,3315,46.177,"2012"
5352,156666702,3235,48.429,"2012"
5353,99996388,2175,45.976,"2012"
5354,7233338,200,36.167,"2012"
5355,181769686,4070,44.661,"2012"
5356,18476273,440,41.992,"2012"
5357,6256999,190,32.932,"2012"
5360,32537574,725,44.88,"2012"
5371,39492250,870,45.394,"2012"
5372,48579463,1065,45.615,"2012"
5373,82000182,1855,44.205,"2012"
5374,28742473,745,38.581,"2012"
5381,6342605,190,33.383,"2012"
5400,18407539,385,47.812,"2012"
5401,18575516,455,40.826,"2012"
5410,5337510,105,50.834,"2012"
5411,6697271,125,53.579,"2012"
5412,25188753,610,41.294,"2012"
5413,20884403,510,40.95,"2012"
5414,2355157,55,42.822,"2012"
5415,4164727,80,52.06,"2012"
5416,4704018,85,55.342,"2012"
5417,32534624,835,38.964,"2012"
5419,4782662,140,34.162,"2012"
5422,25512530,655,38.951,"2012"
5431,20081511,535,37.536,"2012"
5432,3756026,65,57.786,"2012"
5433,35710308,740,48.258,"2012"
5434,11256747,255,44.145,"2012"
5440,7438749,120,61.99,"2012"
5451,15833299,390,40.599,"2012"
5452,10036746,265,37.875,"2012"
5453,136047091,3105,43.816,"2012"
5454,9763409,220,44.38,"2012"
5460,17787960,405,43.921,"2012"
5461,58408606,1380,42.326,"2012"
5462,11569350,275,42.071,"2012"
5464,11402467,265,43.029,"2012"
5470,3470540,65,53.393,"2012"
5472,2741483,50,54.83,"2012"
5473,14536606,360,40.38,"2012"
5480,20231877,515,39.286,"2012"
5481,11300724,355,31.834,"2012"
5482,11786487,320,36.833,"2012"
5483,8037205,205,39.206,"2012"
5485,16303299,335,48.667,"2012"
5491,53878901,1095,49.205,"2012"
5495,8863354,200,44.317,"2012"
5501,168172946,3730,45.087,"2012"
5502,37648942,830,45.361,"2012"
5510,2815985,55,51.2,"2012"
5520,12524666,310,40.403,"2012"
5521,3068425,50,61.369,"2012"
5522,31693543,700,45.277,"2012"
5523,44289972,950,46.622,"2012"
5540,318105199,7130,44.616,"2012"
5550,18328034,455,40.282,"2012"
5552,6246695,90,69.408,"2012"
5554,125505013,2785,45.065,"2012"
5555,19385972,380,51.016,"2012"
5556,63525789,1640,38.736,"2012"
5558,82908842,2080,39.861,"2012"
5560,11803307,260,45.398,"2012"
5570,7387555,185,39.933,"2012"
5571,40204909,915,43.94,"2012"
5572,4692337,75,62.565,"2012"
5573,49879178,1115,44.735,"2012"
5575,46904674,1215,38.605,"2012"
5576,28484588,655,43.488,"2012"
5577,11495282,335,34.315,"2012"
5580,8829150,200,44.146,"2012"
5581,11390924,265,42.985,"2012"
5582,12510518,315,39.716,"2012"
5583,14813543,390,37.984,"2012"
5600,220654164,3830,57.613,"2012"
5602,34243646,735,46.59,"2012"
5603,11179202,255,43.841,"2012"
5604,4699412,85,55.288,"2012"
5605,44639476,1105,40.398,"2012"
5606,420017324,8980,46.773,"2012"
5607,62024191,1465,42.338,"2012"
5608,322232872,6300,51.149,"2012"
5609,43741564,700,62.488,"2012"
5630,4186087,60,69.769,"2012"
5631,40093918,745,53.818,"2012"
5632,8475429,115,73.7,"2012"
5633,10834717,240,45.145,"2012"
5640,32343379,700,46.205,"2012"
5641,32157605,680,47.291,"2012"
5642,7295146,95,76.792,"2012"
5650,3730732,60,62.179,"2012"
5651,8451699,95,88.966,"2012"
5652,22714970,485,46.835,"2012"
5654,4340457,85,51.065,"2012"
5661,4825784,70,68.94,"2012"
5670,10517015,275,38.244,"2012"
5671,4130976,70,59.014,"2012"
5680,56026455,1270,44.116,"2012"
5690,102104909,2225,45.89,"2012"
5700,299687251,6020,49.782,"2012"
5710,60609519,1160,52.25,"2012"
5720,8711142,130,67.009,"2012"
5722,15089383,230,65.607,"2012"
5723,39551631,885,44.692,"2012"
5724,7356366,170,43.273,"2012"
5725,237606257,2910,81.652,"2012"
5731,24498332,380,64.47,"2012"
5732,2810452,60,46.841,"2012"
5734,2697497,60,44.959,"2012"
6000,577156107,8225,70.171,"2012"
6001,12167146,235,51.776,"2012"
6003,192399096,3680,52.283,"2012"
6004,457601493,6385,71.669,"2012"
6005,336261360,4255,79.028,"2012"
6006,390345038,5460,71.492,"2012"
6007,385335088,4705,81.9,"2012"
6008,886214966,9465,93.631,"2012"
6009,1355236771,11650,116.33,"2012"
6010,1099432253,10675,102.992,"2012"
6011,948165610,6465,146.662,"2012"
6012,644806319,5665,113.823,"2012"
6014,1095548828,13050,83.951,"2012"
6015,517130620,4535,114.032,"2012"
6016,419460616,6415,65.388,"2012"
6017,162861366,3140,51.867,"2012"
6018,1591627132,23385,68.062,"2012"
6019,1012997606,14785,68.516,"2012"
6020,1070367634,14475,73.946,"2012"
6021,775074797,12540,61.809,"2012"
6022,176730476,3290,53.718,"2012"
6023,667674057,10325,64.666,"2012"
6024,486641803,9000,54.072,"2012"
6025,1290603151,20370,63.359,"2012"
6026,883915668,15035,58.791,"2012"
6027,1616955403,28190,57.36,"2012"
6028,853325821,13560,62.93,"2012"
6029,154562081,1945,79.467,"2012"
6030,1217906247,22035,55.272,"2012"
6031,423836774,7265,58.34,"2012"
6032,11482121,160,71.764,"2012"
6033,17401677,330,52.733,"2012"
6035,161549139,2975,54.303,"2012"
6036,367681021,6430,57.183,"2012"
6037,70193104,1260,55.709,"2012"
6038,27708729,450,61.575,"2012"
6041,36220274,710,51.015,"2012"
6042,3131312,50,62.627,"2012"
6043,6102721,145,42.088,"2012"
6044,33893684,715,47.404,"2012"
6050,852600081,10230,83.344,"2012"
6051,521895963,8610,60.616,"2012"
6052,442848042,7095,62.417,"2012"
6053,512924098,8605,59.608,"2012"
6054,631832869,11710,53.957,"2012"
6055,470919856,7485,62.916,"2012"
6056,1211505193,22410,54.061,"2012"
6057,596808965,10180,58.626,"2012"
6058,411873256,7545,54.589,"2012"
6059,814581568,14300,56.964,"2012"
6060,837041335,14660,57.097,"2012"
6061,867095057,18705,46.357,"2012"
6062,1039783344,20285,51.259,"2012"
6063,406874686,8350,48.728,"2012"
6064,765677000,16580,46.181,"2012"
6065,1949907703,33975,57.393,"2012"
6066,568635505,11430,49.75,"2012"
6067,4970109,70,71.002,"2012"
6069,976070071,16095,60.645,"2012"
6070,153710721,2340,65.689,"2012"
6071,142376502,2275,62.584,"2012"
6072,33246232,580,57.322,"2012"
6073,126090117,2080,60.621,"2012"
6074,35525413,605,58.72,"2012"
6076,865991977,13945,62.101,"2012"
6077,22588859,415,54.431,"2012"
6078,23535772,305,77.167,"2012"
6081,173136687,2840,60.964,"2012"
6082,112284070,1935,58.028,"2012"
6083,145578856,2195,66.323,"2012"
6084,240802732,4085,58.949,"2012"
6090,14760416,175,84.346,"2012"
6100,613302080,9870,62.139,"2012"
6101,607682293,10355,58.685,"2012"
6102,344296538,7475,46.06,"2012"
6103,306474791,5490,55.825,"2012"
6104,512349622,8645,59.266,"2012"
6105,432612299,8195,52.79,"2012"
6106,14633761,180,81.299,"2012"
6107,1191952757,23690,50.315,"2012"
6108,723182559,14260,50.715,"2012"
6109,299581644,6155,48.673,"2012"
