"postcode","total_tax","num_individuals","mean_tax_000s","year"
3122,1359845659,15085,90.146,"2013"
3123,740241086,8535,86.731,"2013"
3124,1199500320,14440,83.068,"2013"
3125,379717199,7295,52.052,"2013"
3126,570050096,5530,103.084,"2013"
3127,913326430,12040,75.858,"2013"
3128,526574351,10395,50.657,"2013"
3129,510171737,9425,54.13,"2013"
3130,1029740057,18505,55.647,"2013"
3131,600395206,12340,48.655,"2013"
3132,508166323,9550,53.212,"2013"
3133,691325723,13365,51.727,"2013"
3134,1015684655,19130,53.094,"2013"
3135,556877519,11085,50.238,"2013"
3136,1199470121,24540,48.879,"2013"
3137,354323680,7605,46.591,"2013"
3138,584035795,12365,47.233,"2013"
3139,375465814,8135,46.155,"2013"
3140,471839010,9650,48.896,"2013"
3141,1327115558,15885,83.546,"2013"
3142,1434061527,10100,141.987,"2013"
3143,616893239,6215,99.259,"2013"
3144,817263376,7755,105.386,"2013"
3145,1068195336,13480,79.243,"2013"
3146,1295731545,15855,81.724,"2013"
3147,534045307,8250,64.733,"2013"
3148,266116998,5135,51.825,"2013"
3149,1089249632,20195,53.937,"2013"
3150,1897222377,36195,52.417,"2013"
3151,269390409,5820,46.288,"2013"
3152,989837990,19905,49.729,"2013"
3153,528491273,11380,46.441,"2013"
3154,128978651,2650,48.672,"2013"
3155,564809928,12365,45.679,"2013"
3156,1096060179,21875,50.106,"2013"
3158,206529637,4210,49.057,"2013"
3159,74319368,1485,50.047,"2013"
3160,268587766,5315,50.534,"2013"
3161,779848379,9730,80.149,"2013"
3162,792470298,11380,69.638,"2013"
3163,1061112417,18915,56.099,"2013"
3165,834010929,15100,55.233,"2013"
3166,655636247,12965,50.57,"2013"
3167,254532372,5210,48.855,"2013"
3168,376278094,9330,40.33,"2013"
3169,427073408,10170,41.994,"2013"
3170,543476537,10945,49.656,"2013"
3171,361858745,10295,35.149,"2013"
3172,550057488,12225,44.995,"2013"
3173,530698531,11755,45.147,"2013"
3174,695423304,17600,39.513,"2013"
3175,942063879,23865,39.475,"2013"
3177,162541661,4340,37.452,"2013"
3178,1070611764,20735,51.634,"2013"
3179,166360182,3530,47.128,"2013"
3180,207231580,4355,47.585,"2013"
3181,847877866,12555,67.534,"2013"
3182,1005427491,15865,63.374,"2013"
3183,704197262,11660,60.395,"2013"
3184,762342731,10300,74.014,"2013"
3185,588560937,8170,72.04,"2013"
3186,1829806479,15575,117.484,"2013"
3187,753075050,9670,77.878,"2013"
3188,823497174,10360,79.489,"2013"
3189,190503965,3675,51.838,"2013"
3190,335679409,5830,57.578,"2013"
3191,505163260,5905,85.549,"2013"
3192,661680215,12345,53.6,"2013"
3193,978823064,12690,77.134,"2013"
3194,476843170,8470,56.298,"2013"
3195,1154339314,20430,56.503,"2013"
3196,720199006,14220,50.647,"2013"
3197,400988150,6935,57.821,"2013"
3198,401756378,8950,44.889,"2013"
3199,1346079228,29180,46.131,"2013"
3200,80119089,2075,38.612,"2013"
3201,482941531,10780,44.8,"2013"
3202,84062694,1510,55.671,"2013"
3204,1063620779,17540,60.64,"2013"
3205,525559964,6590,79.752,"2013"
3206,794096094,6920,114.754,"2013"
3207,923282839,10440,88.438,"2013"
3211,42388196,770,55.05,"2013"
3212,440307941,8810,49.979,"2013"
3213,39781630,830,47.93,"2013"
3214,377734591,9445,39.994,"2013"
3215,492638251,10525,46.807,"2013"
3216,1563920998,31745,49.266,"2013"
3217,34135489,680,50.2,"2013"
3218,388522493,7505,51.769,"2013"
3219,458838423,10365,44.269,"2013"
3220,669786283,10730,62.422,"2013"
3221,197045519,3440,57.281,"2013"
3222,329546726,7195,45.803,"2013"
3223,139066732,3325,41.825,"2013"
3224,315685806,6760,46.7,"2013"
3225,134065518,2565,52.268,"2013"
3226,382614997,7920,48.31,"2013"
3227,155379447,2800,55.493,"2013"
3228,552631809,10100,54.717,"2013"
3230,67415394,1570,42.94,"2013"
3231,37395625,760,49.205,"2013"
3232,40095187,820,48.897,"2013"
3233,47783911,1310,36.477,"2013"
3234,2533074,60,42.218,"2013"
3235,8536042,230,37.114,"2013"
3236,5173692,145,35.681,"2013"
3237,3391264,120,28.261,"2013"
3238,4127807,165,25.018,"2013"
3239,8227147,255,32.264,"2013"
3240,57058928,1240,46.016,"2013"
3241,57443244,1360,42.238,"2013"
3242,21069111,560,37.624,"2013"
3243,7318472,210,34.85,"2013"
3249,82750309,2275,36.374,"2013"
3250,270488980,6505,41.582,"2013"
3251,11054299,305,36.244,"2013"
3254,6924113,185,37.428,"2013"
3260,98350176,2675,36.767,"2013"
3264,52902435,1465,36.111,"2013"
3265,45312454,1350,33.565,"2013"
3266,61298371,1735,35.331,"2013"
3267,3794610,170,22.322,"2013"
3268,62161928,1765,35.22,"2013"
3269,15139364,410,36.926,"2013"
3270,4994065,130,38.416,"2013"
3271,4906962,125,39.256,"2013"
3272,31472925,880,35.765,"2013"
3273,2767095,90,30.746,"2013"
3274,4641176,160,29.008,"2013"
3275,10245377,245,41.818,"2013"
3276,10422799,295,35.332,"2013"
3277,49901485,1100,45.365,"2013"
3278,5462854,155,35.245,"2013"
3279,5927940,170,34.871,"2013"
3280,779026971,17725,43.951,"2013"
3281,40901067,985,41.524,"2013"
3282,61752541,1550,39.841,"2013"
3283,23919103,595,40.201,"2013"
3284,89840250,2020,44.476,"2013"
3285,27413782,680,40.315,"2013"
3286,13191300,375,35.177,"2013"
3287,8642806,275,31.429,"2013"
3289,17917058,485,36.943,"2013"
3292,3977649,115,34.589,"2013"
3293,7291227,205,35.567,"2013"
3294,19279478,610,31.606,"2013"
3300,252464514,6080,41.524,"2013"
3301,24137276,745,32.4,"2013"
3302,8856854,260,34.065,"2013"
3303,5709644,185,30.863,"2013"
3304,53952263,1445,37.338,"2013"
3305,335753838,7025,47.795,"2013"
3309,1653513,55,30.064,"2013"
3310,4669311,155,30.125,"2013"
3311,34434039,1020,33.759,"2013"
3312,14563928,515,28.28,"2013"
3314,12936044,365,35.442,"2013"
3315,31903627,975,32.722,"2013"
3317,4124904,100,41.25,"2013"
3318,25860714,760,34.028,"2013"
3319,7298121,225,32.437,"2013"
3321,37439105,805,46.509,"2013"
3322,3336246,90,37.07,"2013"
3323,2776495,70,39.665,"2013"
3324,12218665,300,40.729,"2013"
3325,10160736,290,35.038,"2013"
3328,42506537,925,45.954,"2013"
3329,6001593,165,36.374,"2013"
3330,4796711,130,36.898,"2013"
3331,146720410,2970,49.401,"2013"
3332,24804682,550,45.1,"2013"
3333,20044512,485,41.329,"2013"
3334,12960754,300,43.203,"2013"
3335,56334519,1220,46.176,"2013"
3337,792537388,17440,45.444,"2013"
3338,421017756,9110,46.215,"2013"
3340,539135243,10690,50.434,"2013"
3341,46496283,890,52.244,"2013"
3342,82846627,1775,46.675,"2013"
3345,36403840,680,53.536,"2013"
3350,1517962933,31245,48.583,"2013"
3351,173063437,4300,40.248,"2013"
3352,402456883,8770,45.891,"2013"
3355,246451051,5845,42.165,"2013"
3356,275992821,7025,39.288,"2013"
3357,115954451,2220,52.232,"2013"
3360,13005143,345,37.697,"2013"
3361,11000559,340,32.355,"2013"
3363,77294070,1790,43.182,"2013"
3364,44951603,1110,40.497,"2013"
3370,29346445,775,37.867,"2013"
3371,17132918,475,36.07,"2013"
3373,38103370,1125,33.87,"2013"
3374,6753108,165,40.928,"2013"
3375,5224388,140,37.318,"2013"
3377,194404421,4845,40.125,"2013"
3378,5072025,120,42.267,"2013"
3379,16585127,385,43.079,"2013"
3380,147386229,3500,42.111,"2013"
3381,23671282,595,39.784,"2013"
3384,7564506,250,30.259,"2013"
3385,10385163,230,45.153,"2013"
3387,7109792,205,34.682,"2013"
3388,20982905,360,58.286,"2013"
3390,25941914,535,48.49,"2013"
3391,4734512,95,49.837,"2013"
3392,13772134,315,43.722,"2013"
3393,65249219,1490,43.792,"2013"
3395,14408027,275,52.393,"2013"
3396,18648161,420,44.401,"2013"
3400,346330578,8070,42.916,"2013"
3401,110364270,2495,44.235,"2013"
3407,8546585,290,29.471,"2013"
3409,27002073,640,42.191,"2013"
3412,7066002,180,39.256,"2013"
3413,4353911,125,34.832,"2013"
3414,38825252,900,43.14,"2013"
3418,64591810,1725,37.445,"2013"
3419,25035907,590,42.434,"2013"
3420,7384087,150,49.228,"2013"
3423,7518913,215,34.972,"2013"
3424,18203778,430,42.335,"2013"
3427,62910836,1270,49.537,"2013"
3428,20954342,425,49.305,"2013"
3429,1031800440,20180,51.13,"2013"
3430,7894451,165,47.846,"2013"
3431,123648722,2410,51.307,"2013"
3432,4298792,100,42.988,"2013"
3433,7165811,125,57.327,"2013"
3434,144258432,2745,52.554,"2013"
3435,76222408,1575,48.396,"2013"
3437,319168572,5715,55.848,"2013"
3438,69524864,1250,55.62,"2013"
3440,67585555,1170,57.766,"2013"
3441,66073810,880,75.084,"2013"
3442,232816104,4105,56.716,"2013"
3444,232884538,5005,46.531,"2013"
3446,21509041,515,41.766,"2013"
3447,9772429,255,38.324,"2013"
3448,20455477,485,42.177,"2013"
3450,166548738,4015,41.482,"2013"
3451,90175255,2175,41.46,"2013"
3453,41552983,955,43.511,"2013"
3458,44530097,1010,44.09,"2013"
3460,69298641,1600,43.312,"2013"
3461,78743874,2035,38.695,"2013"
3462,22242919,620,35.876,"2013"
3463,54506701,1295,42.091,"2013"
3464,21068643,575,36.642,"2013"
3465,160954222,4365,36.874,"2013"
3467,22548179,620,36.369,"2013"
3468,4802421,145,33.121,"2013"
3469,4622349,150,30.816,"2013"
3472,17752583,565,31.421,"2013"
3475,5768760,175,32.965,"2013"
3477,12675741,345,36.742,"2013"
3478,51565252,1450,35.563,"2013"
3480,42621958,1070,39.834,"2013"
3482,3965479,85,46.653,"2013"
3483,24259773,570,42.562,"2013"
3485,6970785,165,42.248,"2013"
3487,2438356,55,44.334,"2013"
3488,3129456,75,41.727,"2013"
3490,27386181,730,37.516,"2013"
3491,2873661,80,35.921,"2013"
3494,10687059,315,33.928,"2013"
3496,121861549,3310,36.817,"2013"
3498,104650861,2430,43.067,"2013"
3500,601579634,14325,41.996,"2013"
3501,94111823,2235,42.109,"2013"
3505,93172961,2465,37.799,"2013"
3507,3984804,100,39.849,"2013"
3509,5918727,175,33.822,"2013"
3512,7415201,230,32.241,"2013"
3515,37279580,870,42.851,"2013"
3516,14805438,365,40.563,"2013"
3517,22731564,645,35.243,"2013"
3518,24175624,645,37.482,"2013"
3521,12150752,305,39.839,"2013"
3522,5135580,155,33.133,"2013"
3523,58242127,1540,37.82,"2013"
3525,26276452,775,33.906,"2013"
3527,15355776,445,34.508,"2013"
3529,3879412,95,40.836,"2013"
3530,3438093,75,45.842,"2013"
3531,5629156,130,43.302,"2013"
3533,19003548,430,44.195,"2013"
3537,24087975,620,38.852,"2013"
3540,9470843,170,55.711,"2013"
3542,4166922,105,39.685,"2013"
3544,5600254,135,41.484,"2013"
3546,10146399,280,36.238,"2013"
3549,80275576,2080,38.595,"2013"
3550,1011024047,21755,46.474,"2013"
3551,735953523,15270,48.197,"2013"
3555,410357068,9945,41.263,"2013"
3556,241392761,6045,39.933,"2013"
3557,14804864,390,37.962,"2013"
3558,17921885,485,36.953,"2013"
3559,9785963,300,32.62,"2013"
3561,96442845,2380,40.523,"2013"
3562,5658148,155,36.505,"2013"
3563,14163380,420,33.723,"2013"
3564,389279765,9100,42.778,"2013"
3566,9587744,300,31.96,"2013"
3567,12616105,390,32.349,"2013"
3568,59946663,1565,38.305,"2013"
3570,14650189,370,39.596,"2013"
3571,5446763,185,29.442,"2013"
3572,6537634,170,38.457,"2013"
3573,6856788,210,32.652,"2013"
3575,15306122,430,35.596,"2013"
3579,102180691,2905,35.175,"2013"
3580,18250112,540,33.797,"2013"
3581,3531494,115,30.709,"2013"
3583,2923820,100,29.239,"2013"
3584,20347194,545,37.335,"2013"
3585,300487815,6855,43.835,"2013"
3586,8173537,215,38.017,"2013"
3588,6698826,180,37.216,"2013"
3589,7347579,185,39.717,"2013"
3590,9115245,215,42.397,"2013"
3591,4177504,100,41.776,"2013"
3594,11333513,335,33.832,"2013"
3595,10233210,305,33.552,"2013"
3596,4086892,75,54.492,"2013"
3597,10191594,240,42.465,"2013"
3599,3210638,70,45.867,"2013"
3607,2111087,55,38.384,"2013"
3608,51238979,1245,41.156,"2013"
3610,28356964,815,34.794,"2013"
3612,29761576,805,36.971,"2013"
3614,23338421,550,42.434,"2013"
3616,120983790,2940,41.151,"2013"
3617,2870410,95,30.215,"2013"
3618,13751923,420,32.743,"2013"
3620,161120797,4295,37.514,"2013"
3621,42814175,1225,34.951,"2013"
3622,8766912,230,38.118,"2013"
3623,17254981,530,32.557,"2013"
3624,8813305,285,30.924,"2013"
3629,187443661,4830,38.809,"2013"
3630,681560900,16385,41.597,"2013"
3631,273613228,6035,45.338,"2013"
3633,16988262,440,38.61,"2013"
3634,42573255,1145,37.182,"2013"
3635,10491038,310,33.843,"2013"
3636,105470480,2865,36.814,"2013"
3637,8039335,290,27.722,"2013"
3638,40878440,1115,36.663,"2013"
3639,10133106,310,32.688,"2013"
3640,20661316,580,35.623,"2013"
3641,24075935,650,37.04,"2013"
3644,190173206,4725,40.249,"2013"
3646,13276715,350,37.934,"2013"
3649,9072279,260,34.894,"2013"
3658,139720421,3090,45.217,"2013"
3659,19340393,370,52.272,"2013"
3660,152148953,3600,42.264,"2013"
3662,28692209,495,57.965,"2013"
3663,2875100,80,35.939,"2013"
3664,24117237,590,40.877,"2013"
3665,7424449,200,37.123,"2013"
3666,97577756,2570,37.968,"2013"
3669,24630075,690,35.696,"2013"
3670,12298627,335,36.713,"2013"
3672,223135341,5420,41.169,"2013"
3673,38354349,1050,36.528,"2013"
3675,43378455,1170,37.076,"2013"
3677,400883327,9435,42.489,"2013"
3678,157367686,3745,42.021,"2013"
3682,13213926,345,38.302,"2013"
3683,40225586,945,42.567,"2013"
3685,69135153,1650,41.901,"2013"
3687,26910412,575,46.801,"2013"
3688,34267599,770,44.504,"2013"
3690,805787044,17705,45.512,"2013"
3691,238268697,4965,47.99,"2013"
3694,7985887,195,40.954,"2013"
3695,11172374,295,37.873,"2013"
3697,12343362,315,39.186,"2013"
3698,20590629,465,44.281,"2013"
3699,23297328,665,35.034,"2013"
3700,31824321,830,38.343,"2013"
3701,20450614,570,35.879,"2013"
3705,6204430,180,34.47,"2013"
3707,36613017,1005,36.431,"2013"
3709,6169402,185,33.349,"2013"
3711,10225934,265,38.589,"2013"
3712,7436553,190,39.14,"2013"
3713,16405305,490,33.481,"2013"
3714,78283414,2005,39.045,"2013"
3715,5059075,165,30.662,"2013"
3717,59182908,1515,39.065,"2013"
3719,7163302,220,32.561,"2013"
3720,11710596,305,38.396,"2013"
3722,113125332,2825,40.045,"2013"
3723,49836074,1415,35.22,"2013"
3725,13950077,340,41.03,"2013"
3726,7066823,215,32.869,"2013"
3727,6097887,190,32.095,"2013"
3728,13283990,320,41.513,"2013"
3730,183813979,4340,42.354,"2013"
3732,12870894,380,33.871,"2013"
3733,4363609,130,33.567,"2013"
3735,15297536,420,36.423,"2013"
3737,94956231,2445,38.837,"2013"
3738,3748330,95,39.457,"2013"
3739,3905561,110,35.506,"2013"
3740,21653566,585,37.015,"2013"
3741,69466131,1845,37.652,"2013"
3744,8579033,245,35.017,"2013"
3746,8271255,200,41.357,"2013"
3747,105961748,2530,41.883,"2013"
3749,52896678,1095,48.308,"2013"
3750,89697688,1875,47.839,"2013"
3751,8656156,145,59.698,"2013"
3752,591929038,12220,48.44,"2013"
3753,39673420,770,51.524,"2013"
3754,770482999,14745,52.254,"2013"
3755,7939463,160,49.622,"2013"
3756,272725215,5530,49.318,"2013"
3757,222916005,4580,48.672,"2013"
3758,60054563,1280,46.918,"2013"
3759,39713488,660,60.172,"2013"
3760,13802963,275,50.193,"2013"
3761,97871146,655,149.422,"2013"
3762,4244016,85,49.93,"2013"
3763,40360858,900,44.846,"2013"
3764,204686397,4200,48.735,"2013"
3765,201886433,3975,50.79,"2013"
3766,41556469,800,51.946,"2013"
3767,34223026,685,49.961,"2013"
3770,106927603,1870,57.181,"2013"
3775,114991732,2230,51.566,"2013"
3777,256241242,5705,44.916,"2013"
3778,3379886,110,30.727,"2013"
3779,6610394,200,33.052,"2013"
3781,114914838,2345,49.005,"2013"
3782,239195836,4740,50.464,"2013"
3783,56838447,1230,46.211,"2013"
3786,51348041,910,56.427,"2013"
3787,34352416,650,52.85,"2013"
3788,61429257,1100,55.845,"2013"
3789,8812381,155,56.855,"2013"
3791,46816184,920,50.888,"2013"
3792,35219037,705,49.957,"2013"
3793,90099896,2080,43.318,"2013"
3795,39501101,855,46.201,"2013"
3796,246713899,5330,46.288,"2013"
3797,75443559,1750,43.111,"2013"
3799,114239285,2865,39.875,"2013"
3800,3681952,70,52.6,"2013"
3802,599727317,13510,44.392,"2013"
3803,237070742,5430,43.66,"2013"
3804,284518222,4860,58.543,"2013"
3805,1352019729,29200,46.303,"2013"
3806,1419919737,26315,53.959,"2013"
3807,225305179,4100,54.953,"2013"
3808,116506642,1945,59.901,"2013"
3809,113901076,2010,56.668,"2013"
3810,977028775,21475,45.497,"2013"
3812,69090010,1470,47.001,"2013"
3813,22317870,500,44.636,"2013"
3814,52572732,1230,42.743,"2013"
3815,71278497,1590,44.83,"2013"
3816,57549295,1320,43.598,"2013"
3818,278163222,6750,41.21,"2013"
3820,399304578,8580,46.539,"2013"
3821,64468777,1520,42.414,"2013"
3822,24376963,540,45.143,"2013"
3823,44339106,1020,43.47,"2013"
3824,126808196,2620,48.401,"2013"
3825,463164722,9800,47.262,"2013"
3831,39654697,935,42.412,"2013"
3832,4757528,125,38.061,"2013"
3833,4767880,150,31.786,"2013"
3835,14664293,350,41.898,"2013"
3840,369509021,7775,47.526,"2013"
3842,104268169,2195,47.503,"2013"
3844,861018731,15680,54.912,"2013"
3847,46601025,1065,43.757,"2013"
3850,414581349,7980,51.953,"2013"
3851,104558069,2265,46.163,"2013"
3854,49290893,840,58.68,"2013"
3856,31206259,550,56.739,"2013"
3857,8765815,215,40.772,"2013"
3858,66300275,1595,41.568,"2013"
3859,16844090,430,39.173,"2013"
3860,175261348,3895,44.997,"2013"
3862,77027231,1730,44.525,"2013"
3864,3161800,90,35.132,"2013"
3865,11772763,300,39.243,"2013"
3869,53554757,1010,53.025,"2013"
3870,30413586,690,44.078,"2013"
3871,66656056,1570,42.457,"2013"
3873,9235340,215,42.956,"2013"
3874,17497674,320,54.681,"2013"
3875,399785741,9620,41.558,"2013"
3878,31763952,530,59.932,"2013"
3880,75002400,1920,39.064,"2013"
3882,23721234,580,40.899,"2013"
3885,35613488,1020,34.916,"2013"
3886,8328844,200,41.645,"2013"
3887,4632902,155,29.89,"2013"
3888,66471314,1720,38.647,"2013"
3889,1378927,80,17.237,"2013"
3890,6938821,185,37.508,"2013"
3891,5903295,70,84.333,"2013"
3892,22495196,610,36.878,"2013"
3895,3823220,110,34.757,"2013"
3896,9509486,230,41.346,"2013"
3898,13920027,395,35.241,"2013"
3900,3348336,115,29.116,"2013"
3902,8085484,210,38.503,"2013"
3903,16590073,395,42.001,"2013"
3904,28808445,730,39.464,"2013"
3909,153057421,3905,39.196,"2013"
3910,619142111,12840,48.22,"2013"
3911,89858025,1880,47.797,"2013"
3912,410031248,8745,46.888,"2013"
3913,95931997,1965,48.821,"2013"
3915,186331811,4305,43.283,"2013"
3916,39558271,615,64.323,"2013"
3918,103423408,2195,47.118,"2013"
3919,64224455,1525,42.115,"2013"
3920,17959059,420,42.76,"2013"
3921,1886143,70,26.945,"2013"
3922,145664053,3740,38.948,"2013"
3923,13985697,330,42.381,"2013"
3925,72881183,1805,40.378,"2013"
3926,104778463,1930,54.29,"2013"
3927,48041987,960,50.044,"2013"
3928,23096705,345,66.947,"2013"
3929,53335380,575,92.758,"2013"
3930,735659415,10915,67.399,"2013"
3931,640598939,13110,48.864,"2013"
3933,47642364,720,66.17,"2013"
3934,577543948,10515,54.926,"2013"
3936,247356946,5350,46.235,"2013"
3937,64871757,1090,59.516,"2013"
3938,77204865,1720,44.887,"2013"
3939,295433122,7080,41.728,"2013"
3940,67931650,1885,36.039,"2013"
3941,254406410,6250,40.706,"2013"
3942,55259796,1305,42.345,"2013"
3943,65375813,1010,64.729,"2013"
3944,55381168,400,138.453,"2013"
3945,22510041,565,39.841,"2013"
3946,5338109,155,34.44,"2013"
3950,102569068,2450,41.865,"2013"
3951,20703306,605,34.221,"2013"
3953,182576030,4435,41.168,"2013"
3954,10343862,215,48.111,"2013"
3956,47341848,1335,35.463,"2013"
3957,5454079,195,27.97,"2013"
3958,4634507,160,28.966,"2013"
3959,24734209,680,36.374,"2013"
3960,58256461,1495,38.968,"2013"
3962,15072323,490,30.76,"2013"
3964,3934156,90,43.713,"2013"
3965,3002718,90,33.364,"2013"
3966,11555153,285,40.545,"2013"
3967,2939713,70,41.996,"2013"
3971,88539399,2155,41.086,"2013"
3975,352441021,7280,48.413,"2013"
3976,502308524,12170,41.275,"2013"
3977,1887429711,40820,46.238,"2013"
3978,97954843,1980,49.473,"2013"
3979,7661133,235,32.601,"2013"
3980,82834148,1780,46.537,"2013"
3981,101262932,2335,43.368,"2013"
3984,91824124,2335,39.326,"2013"
3987,34261071,825,41.529,"2013"
3988,21560012,630,34.223,"2013"
3990,2900898,90,32.233,"2013"
3991,7105829,205,34.663,"2013"
3992,12997105,385,33.759,"2013"
3995,184941871,4885,37.86,"2013"
3996,118547979,2745,43.187,"2013"
4000,723760223,12580,57.533,"2013"
4005,973748685,11320,86.021,"2013"
4006,668024371,8775,76.129,"2013"
4007,773739902,8025,96.417,"2013"
4008,16106445,240,67.111,"2013"
4009,16630366,125,133.043,"2013"
4010,107158751,1765,60.714,"2013"
4011,784927740,9925,79.086,"2013"
4012,785427377,12740,61.651,"2013"
4013,173338960,2910,59.567,"2013"
4014,371893307,6870,54.133,"2013"
4017,1096393047,20910,52.434,"2013"
4018,282199591,5630,50.125,"2013"
4019,500989737,10460,47.896,"2013"
4020,627256289,12145,51.648,"2013"
4021,223607269,4955,45.128,"2013"
4022,143412689,3300,43.459,"2013"
4025,3637723,105,34.645,"2013"
4029,7082860,80,88.536,"2013"
4030,633298646,9615,65.866,"2013"
4031,478582993,7690,62.235,"2013"
4032,460692752,8985,51.274,"2013"
4034,1339564489,25830,51.861,"2013"
4035,959083970,15315,62.624,"2013"
4036,186916480,3900,47.928,"2013"
4037,295920154,4850,61.015,"2013"
4051,1171021758,16845,69.518,"2013"
4053,1457088008,25995,56.053,"2013"
4054,437876208,8870,49.366,"2013"
4055,705678934,12170,57.986,"2013"
4059,471188974,7075,66.6,"2013"
4060,618778382,8045,76.915,"2013"
4061,691373802,10365,66.703,"2013"
4064,585577987,7300,80.217,"2013"
4065,504222088,5735,87.921,"2013"
4066,746957136,11100,67.294,"2013"
4067,386793474,5200,74.384,"2013"
4068,1106137199,14535,76.102,"2013"
4069,1800766143,21550,83.563,"2013"
4070,429846343,6695,64.205,"2013"
4073,371932822,5500,67.625,"2013"
4074,881841065,15390,57.3,"2013"
4075,930447718,13550,68.668,"2013"
4076,109655006,2455,44.666,"2013"
4077,495818129,11830,41.912,"2013"
4078,709218480,13805,51.375,"2013"
4101,867531919,13215,65.648,"2013"
4102,217285734,4285,50.709,"2013"
4103,472958715,8580,55.124,"2013"
4104,299159266,3955,75.641,"2013"
4105,454522601,7905,57.499,"2013"
4106,43946278,925,47.51,"2013"
4107,184311947,3840,47.998,"2013"
4108,134389797,3055,43.991,"2013"
4109,1006597279,22525,44.689,"2013"
4110,233940696,5065,46.188,"2013"
4111,30439807,665,45.775,"2013"
4112,211515728,4130,51.215,"2013"
4113,819070199,17775,46.08,"2013"
4114,457204198,11695,39.094,"2013"
4115,567188703,11145,50.892,"2013"
4116,693720856,14500,47.843,"2013"
4117,34247177,725,47.238,"2013"
4118,797731070,16850,47.344,"2013"
4119,175302620,3500,50.087,"2013"
4120,338640512,5855,57.838,"2013"
4121,933626285,14620,63.86,"2013"
4122,1325468553,25925,51.128,"2013"
4123,507795044,10030,50.628,"2013"
4124,489128318,9845,49.683,"2013"
4125,186441964,4015,46.437,"2013"
4127,711492813,14715,48.352,"2013"
4128,506317329,9885,51.221,"2013"
4129,193459942,4035,47.946,"2013"
4130,267188434,4945,54.033,"2013"
4131,202492673,4670,43.361,"2013"
4132,477381827,11305,42.228,"2013"
4133,343902214,7760,44.318,"2013"
4151,698112683,10630,65.674,"2013"
4152,1751975035,27475,63.767,"2013"
4153,171752351,2765,62.117,"2013"
4154,435736405,6075,71.727,"2013"
4155,76512968,920,83.167,"2013"
4156,132547516,1980,66.944,"2013"
4157,576097295,11350,50.758,"2013"
4158,113782190,2190,51.956,"2013"
4159,457775620,8380,54.628,"2013"
4160,660670676,10900,60.612,"2013"
4161,470436676,9640,48.801,"2013"
4163,546425995,9230,59.202,"2013"
4164,433710530,7690,56.4,"2013"
4165,1054277503,19880,53.033,"2013"
4169,638229196,8900,71.712,"2013"
4170,995758817,14925,66.718,"2013"
4171,873986460,9840,88.82,"2013"
4172,161431590,2660,60.689,"2013"
4173,271972209,5105,53.276,"2013"
4174,79351122,1550,51.195,"2013"
4178,763559252,14015,54.482,"2013"
4179,654986891,10945,59.844,"2013"
4183,55600687,1145,48.56,"2013"
4184,84138614,2260,37.23,"2013"
4205,97427997,2225,43.788,"2013"
4207,1165697200,25550,45.625,"2013"
4208,487572205,9555,51.028,"2013"
4209,1008676504,20280,49.738,"2013"
4210,499768780,10200,48.997,"2013"
4211,1535157174,33240,46.185,"2013"
4212,952712661,15475,61.565,"2013"
4213,812759011,16325,49.787,"2013"
4214,991756785,21125,46.948,"2013"
4215,1101733484,25320,43.513,"2013"
4216,1125303396,20155,55.833,"2013"
4217,1303923122,24095,54.116,"2013"
4218,1054953189,20130,52.408,"2013"
4219,10427235,260,40.105,"2013"
4220,895913569,18515,48.389,"2013"
4221,721528763,15225,47.392,"2013"
4223,428587694,8175,52.427,"2013"
4224,180756694,3745,48.267,"2013"
4225,194352446,4345,44.731,"2013"
4226,894884811,18750,47.728,"2013"
4227,499082787,10635,46.929,"2013"
4228,172425128,3380,51.014,"2013"
4230,15875295,430,36.92,"2013"
4270,106541078,2105,50.614,"2013"
4271,62706456,1425,44.005,"2013"
4272,120477130,2640,45.636,"2013"
4275,83832641,1835,45.686,"2013"
4280,420133594,8385,50.106,"2013"
4285,426960666,9375,45.543,"2013"
4287,10846129,360,30.129,"2013"
4300,1305906144,25415,51.384,"2013"
4301,565582087,12535,45.121,"2013"
4303,63211723,1530,41.315,"2013"
4304,334703966,7535,44.42,"2013"
4305,1425623444,30155,47.277,"2013"
4306,936367845,17985,52.064,"2013"
4307,33860952,865,39.146,"2013"
4309,62293195,1540,40.451,"2013"
4310,124606541,3080,40.457,"2013"
4311,189866365,4500,42.193,"2013"
4312,52588412,1210,43.462,"2013"
4313,34828544,990,35.181,"2013"
4340,112580231,2605,43.217,"2013"
4341,282390428,6480,43.579,"2013"
4342,51123009,1195,42.781,"2013"
4343,235921520,6240,37.808,"2013"
4344,54381993,1275,42.653,"2013"
4346,21946837,470,46.696,"2013"
4347,26462489,615,43.029,"2013"
4350,2913062876,57945,50.273,"2013"
4352,758107652,15355,49.373,"2013"
4353,7468014,230,32.47,"2013"
4354,24380820,555,43.93,"2013"
4355,47892406,1270,37.711,"2013"
4356,115307428,2790,41.329,"2013"
4357,58496875,1495,39.129,"2013"
4358,47565830,1135,41.909,"2013"
4359,25140733,640,39.283,"2013"
4360,13529650,400,33.825,"2013"
4361,45292631,1300,34.841,"2013"
4362,47911702,1270,37.726,"2013"
4363,16262213,390,41.698,"2013"
4364,12034489,200,60.173,"2013"
4365,6475241,195,33.207,"2013"
4370,366342951,9540,38.401,"2013"
4371,14224688,410,34.695,"2013"
